stock,fc_date,future_days,future_high,reachability,0.5%_off,uptonow_epochs
sh600030,2020-12-30,2,29.095956802368164,49.73,58.8,300
sh600600,2020-12-30,2,101.5820083618164,63.12,72.3,300
sh600648,2020-12-30,2,14.170982360839846,63.47,70.31,300
sh600585,2020-12-30,2,52.21685409545898,52.64,63.98,300
sh600529,2020-12-30,2,51.42424011230469,52.33,62.45,300
sh600587,2020-12-30,2,14.461044311523438,48.7,59.64,300
sh600058,2020-12-30,2,7.4470930099487305,48.68,56.87,300
sh600547,2020-12-30,2,23.928178787231445,59.22,65.88,300
sh600685,2020-12-30,2,24.82740592956543,55.59,61.89,300
