stock,fc_date,future_days,future_high,reachability,0.5%_off,uptonow_epochs
sh600030,2021-01-04,2,29.60321617126465,57.52,66.58,300
sh600600,2021-01-04,2,105.4706039428711,69.64,76.03,300
sh600648,2021-01-04,2,14.123434066772461,65.98,72.27,300
sh600585,2021-01-04,2,52.77790069580078,56.46,66.75,300
sh600529,2021-01-04,2,49.95291519165039,57.85,66.09,300
sh600587,2021-01-04,2,14.522212982177734,60.88,69.9,300
sh600685,2021-01-04,2,29.72567367553711,58.66,67.1,300
sh600058,2021-01-04,2,7.722707271575928,66.71,73.37,300
sh600547,2021-01-04,2,25.063739776611328,60.61,65.19,300
