forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2020-12-30,1,7.2639327,8.543684816686437e-05,5.4860081841610375,51.467.360.89
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2020-12-31,1,7.419808,8.219096343964338e-05,5.480093266814947,47.167.4657.84
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-04,1,7.279135,7.83429277362302e-05,5.488593665119261,66.857.3274.34
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-05,1,7.3729305,8.361782238353044e-05,5.47436995703727,53.057.4163.99
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-05,1,7.3702364,8.514647925039753e-05,5.486109421793372,59.427.4168.98
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-05,1,7.4470673,8.514960791217163e-05,5.4751065403595565,39.347.4848.06
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-06,1,7.1109705,8.24922535684891e-05,5.465669772382825,57.627.1567.73
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-07,1,7.2513995,8.34538004710339e-05,5.481084826458246,53.747.2963.3
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-08,1,6.922067,8.624151087133214e-05,5.486516814753413,50.286.9658.03
