forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2020-12-30,1,96.78065,2.8119889975641854e-05,7.979436812736094,64.8597.2673.64
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2020-12-31,1,97.06011,2.676815347513184e-05,7.936543289385736,55.3997.5565.65
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-04,1,99.79551,2.8803946406696923e-05,7.949390126205981,45.94100.2957.12
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-05,1,102.745224,2.737380054895766e-05,7.953936904482544,60.72103.2669.51
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-05,1,104.33138,2.3285430870600976e-05,7.902641693875194,58.46104.8569.91
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-06,1,104.525734,2.7507781851454638e-05,7.95111338775605,57.45105.0567.42
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-07,1,104.68169,2.6732155674835667e-05,7.936788128595799,58.51105.2169.68
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-08,1,101.858284,2.6751233235700056e-05,7.927449769917875,59.84102.3771.14
