forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2020-12-30,1,29.095957,2.3671846065553837e-05,4.749400795167312,49.7328.9558.8
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2020-12-31,1,29.880573,2.3820713977329433e-05,4.7614852763619275,56.8629.7364.98
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-04,1,29.603216,2.4313343601534143e-05,4.761267615635879,57.5229.4666.58
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-05,1,29.486988,2.1503583411686122e-05,4.7276760595873935,55.5329.3465.25
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-05,1,29.44427,2.112567199219484e-05,4.7489128966163845,68.0429.372.44
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-06,1,30.137878,2.2653421183349565e-05,4.766007224228233,70.3129.9974.3
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-07,1,30.264582,2.2863028789288364e-05,4.736491689253598,54.9930.1163.91
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-08,1,30.400373,2.4058577764662914e-05,4.730783847467974,41.7630.2555.05
