forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2020-12-30,1,28.212303,2.1851566998520866e-05,4.571094255298376,43.3328.3555.07
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2020-12-31,1,28.666788,2.0883815523120575e-05,4.5838314954936505,53.428.8162.18
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-04,1,28.570805,2.077269891742617e-05,4.5781415562331675,57.6628.7166.98
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-05,1,28.90242,2.2318978153634816e-05,4.580823995023966,38.6229.0549.53
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-05,1,28.643288,2.0592569853761233e-05,4.565308394134044,44.7428.7956.72
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-05,1,28.732746,1.982339017558843e-05,4.541212328374385,50.7328.8861.65
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-06,1,28.988386,2.0441320884856395e-05,4.565022265315055,51.6629.1362.32
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-07,1,29.073761,2.0654979380196892e-05,4.5719352906942365,48.3429.2257.66
forecast_day,days_in_future,T+1 lowest,LOSS,MAE,Reachabilitylow + 0.5%Reachability_2
2021-01-08,1,29.249613,2.116430005116854e-05,4.57014473170042,65.5629.475.13
