forecast_day,days_in_future,future_price,LOSS,MAE,Acc_buying_score,Acc_buying_failure,Total_buy_profit
2021-01-04,1,9.363359,0.00011401501251384616,3.7488144849892704,0.5852941176470589,0.4147058823529412,13.782240333557096
forecast_day,days_in_future,future_price,LOSS,MAE,Acc_buying_score,Acc_buying_failure,Total_buy_profit
2021-01-04,1,9.200652,0.00010752771777333692,3.7133884354494513,0.5323529411764706,0.4676470588235294,6.894498767852753
