forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2020-12-30,1,52.216854,3.834037488559261e-05,6.752941717160866,52.6451.9663.98
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2020-12-31,1,52.456394,3.694014958455227e-05,6.751718216226436,56.652.1966.36
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-04,1,52.7779,3.698010550579056e-05,6.729335205280222,56.4652.5166.75
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-05,1,52.463085,3.707621362991631e-05,6.743272096733563,55.852.266.49
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-05,1,52.316128,3.458881110418588e-05,6.736443008994684,63.3252.0573.22
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-06,1,56.5696,3.572058631107211e-05,6.718578542117029,50.456.2961.35
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-07,1,55.552925,3.8248464989010245e-05,6.771532812388614,66.2755.2874.04
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-08,1,56.490334,4.721711593447253e-05,6.734076696913689,60.7456.2170.22
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-08,1,56.73278,4.612753036781214e-05,6.737343708751723,55.256.4565.48
