forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2020-12-30,1,14.461044,2.988253800140228e-05,4.347054366022348,48.714.3959.64
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2020-12-31,1,14.661976,2.868991759896744e-05,4.367962711490691,64.9814.5972.23
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-04,1,14.522213,3.0415489163715392e-05,4.374305768311023,60.8814.4569.9
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-05,1,14.569401,2.4570192181272432e-05,4.3562590850517156,54.4514.565.25
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-05,1,14.600118,2.3018003048491664e-05,4.3477297418564556,54.0414.5364.43
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-06,1,14.782495,2.2319314666674472e-05,4.334521345421672,63.8914.7173.05
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-07,1,14.521793,3.3921762224053964e-05,4.4128127054870125,58.0614.4565.16
forecast_day,days_in_future,T+2_highest,LOSS,MAE,Reachabilityhighest * 99.5%Reachability_2
2021-01-08,1,13.7924,3.289024607511237e-05,4.382623599171638,56.8313.7264.89
