,exchange,cal_date,is_open
218,SSE,20000806,0
219,SSE,20000807,1
220,SSE,20000808,1
221,SSE,20000809,1
222,SSE,20000810,1
223,SSE,20000811,1
224,SSE,20000812,0
225,SSE,20000813,0
226,SSE,20000814,1
227,SSE,20000815,1
228,SSE,20000816,1
229,SSE,20000817,1
230,SSE,20000818,1
231,SSE,20000819,0
232,SSE,20000820,0
233,SSE,20000821,1
234,SSE,20000822,1
235,SSE,20000823,1
236,SSE,20000824,1
237,SSE,20000825,1
238,SSE,20000826,0
239,SSE,20000827,0
240,SSE,20000828,1
241,SSE,20000829,1
242,SSE,20000830,1
243,SSE,20000831,1
244,SSE,20000901,1
245,SSE,20000902,0
246,SSE,20000903,0
247,SSE,20000904,1
248,SSE,20000905,1
249,SSE,20000906,1
250,SSE,20000907,1
251,SSE,20000908,1
252,SSE,20000909,0
253,SSE,20000910,0
254,SSE,20000911,1
255,SSE,20000912,1
256,SSE,20000913,1
257,SSE,20000914,1
258,SSE,20000915,1
259,SSE,20000916,0
260,SSE,20000917,0
261,SSE,20000918,1
262,SSE,20000919,1
263,SSE,20000920,1
264,SSE,20000921,1
265,SSE,20000922,1
266,SSE,20000923,0
267,SSE,20000924,0
268,SSE,20000925,1
269,SSE,20000926,1
270,SSE,20000927,1
271,SSE,20000928,1
272,SSE,20000929,1
273,SSE,20000930,0
274,SSE,20001001,0
275,SSE,20001002,0
276,SSE,20001003,0
277,SSE,20001004,0
278,SSE,20001005,0
279,SSE,20001006,0
280,SSE,20001007,0
281,SSE,20001008,0
282,SSE,20001009,1
283,SSE,20001010,1
284,SSE,20001011,1
285,SSE,20001012,1
286,SSE,20001013,1
287,SSE,20001014,0
288,SSE,20001015,0
289,SSE,20001016,1
290,SSE,20001017,1
291,SSE,20001018,1
292,SSE,20001019,1
293,SSE,20001020,1
294,SSE,20001021,0
295,SSE,20001022,0
296,SSE,20001023,1
297,SSE,20001024,1
298,SSE,20001025,1
299,SSE,20001026,1
300,SSE,20001027,1
301,SSE,20001028,0
302,SSE,20001029,0
303,SSE,20001030,1
304,SSE,20001031,1
305,SSE,20001101,1
306,SSE,20001102,1
307,SSE,20001103,1
308,SSE,20001104,0
309,SSE,20001105,0
310,SSE,20001106,1
311,SSE,20001107,1
312,SSE,20001108,1
313,SSE,20001109,1
314,SSE,20001110,1
315,SSE,20001111,0
316,SSE,20001112,0
317,SSE,20001113,1
318,SSE,20001114,1
319,SSE,20001115,1
320,SSE,20001116,1
321,SSE,20001117,1
322,SSE,20001118,0
323,SSE,20001119,0
324,SSE,20001120,1
325,SSE,20001121,1
326,SSE,20001122,1
327,SSE,20001123,1
328,SSE,20001124,1
329,SSE,20001125,0
330,SSE,20001126,0
331,SSE,20001127,1
332,SSE,20001128,1
333,SSE,20001129,1
334,SSE,20001130,1
335,SSE,20001201,1
336,SSE,20001202,0
337,SSE,20001203,0
338,SSE,20001204,1
339,SSE,20001205,1
340,SSE,20001206,1
341,SSE,20001207,1
342,SSE,20001208,1
343,SSE,20001209,0
344,SSE,20001210,0
345,SSE,20001211,1
346,SSE,20001212,1
347,SSE,20001213,1
348,SSE,20001214,1
349,SSE,20001215,1
350,SSE,20001216,0
351,SSE,20001217,0
352,SSE,20001218,1
353,SSE,20001219,1
354,SSE,20001220,1
355,SSE,20001221,1
356,SSE,20001222,1
357,SSE,20001223,0
358,SSE,20001224,0
359,SSE,20001225,1
360,SSE,20001226,1
361,SSE,20001227,1
362,SSE,20001228,1
363,SSE,20001229,1
364,SSE,20001230,0
365,SSE,20001231,0
366,SSE,20010101,0
367,SSE,20010102,1
368,SSE,20010103,1
369,SSE,20010104,1
370,SSE,20010105,1
371,SSE,20010106,0
372,SSE,20010107,0
373,SSE,20010108,1
374,SSE,20010109,1
375,SSE,20010110,1
376,SSE,20010111,1
377,SSE,20010112,1
378,SSE,20010113,0
379,SSE,20010114,0
380,SSE,20010115,1
381,SSE,20010116,1
382,SSE,20010117,1
383,SSE,20010118,1
384,SSE,20010119,1
385,SSE,20010120,0
386,SSE,20010121,0
387,SSE,20010122,0
388,SSE,20010123,0
389,SSE,20010124,0
390,SSE,20010125,0
391,SSE,20010126,0
392,SSE,20010127,0
393,SSE,20010128,0
394,SSE,20010129,0
395,SSE,20010130,0
396,SSE,20010131,0
397,SSE,20010201,0
398,SSE,20010202,0
399,SSE,20010203,0
400,SSE,20010204,0
401,SSE,20010205,1
402,SSE,20010206,1
403,SSE,20010207,1
404,SSE,20010208,1
405,SSE,20010209,1
406,SSE,20010210,0
407,SSE,20010211,0
408,SSE,20010212,1
409,SSE,20010213,1
410,SSE,20010214,1
411,SSE,20010215,1
412,SSE,20010216,1
413,SSE,20010217,0
414,SSE,20010218,0
415,SSE,20010219,1
416,SSE,20010220,1
417,SSE,20010221,1
418,SSE,20010222,1
419,SSE,20010223,1
420,SSE,20010224,0
421,SSE,20010225,0
422,SSE,20010226,1
423,SSE,20010227,1
424,SSE,20010228,1
425,SSE,20010301,1
426,SSE,20010302,1
427,SSE,20010303,0
428,SSE,20010304,0
429,SSE,20010305,1
430,SSE,20010306,1
431,SSE,20010307,1
432,SSE,20010308,1
433,SSE,20010309,1
434,SSE,20010310,0
435,SSE,20010311,0
436,SSE,20010312,1
437,SSE,20010313,1
438,SSE,20010314,1
439,SSE,20010315,1
440,SSE,20010316,1
441,SSE,20010317,0
442,SSE,20010318,0
443,SSE,20010319,1
444,SSE,20010320,1
445,SSE,20010321,1
446,SSE,20010322,1
447,SSE,20010323,1
448,SSE,20010324,0
449,SSE,20010325,0
450,SSE,20010326,1
451,SSE,20010327,1
452,SSE,20010328,1
453,SSE,20010329,1
454,SSE,20010330,1
455,SSE,20010331,0
456,SSE,20010401,0
457,SSE,20010402,1
458,SSE,20010403,1
459,SSE,20010404,1
460,SSE,20010405,1
461,SSE,20010406,1
462,SSE,20010407,0
463,SSE,20010408,0
464,SSE,20010409,1
465,SSE,20010410,1
466,SSE,20010411,1
467,SSE,20010412,1
468,SSE,20010413,1
469,SSE,20010414,0
470,SSE,20010415,0
471,SSE,20010416,1
472,SSE,20010417,1
473,SSE,20010418,1
474,SSE,20010419,1
475,SSE,20010420,1
476,SSE,20010421,0
477,SSE,20010422,0
478,SSE,20010423,1
479,SSE,20010424,1
480,SSE,20010425,1
481,SSE,20010426,1
482,SSE,20010427,1
483,SSE,20010428,0
484,SSE,20010429,0
485,SSE,20010430,1
486,SSE,20010501,0
487,SSE,20010502,0
488,SSE,20010503,0
489,SSE,20010504,0
490,SSE,20010505,0
491,SSE,20010506,0
492,SSE,20010507,0
493,SSE,20010508,1
494,SSE,20010509,1
495,SSE,20010510,1
496,SSE,20010511,1
497,SSE,20010512,0
498,SSE,20010513,0
499,SSE,20010514,1
500,SSE,20010515,1
501,SSE,20010516,1
502,SSE,20010517,1
503,SSE,20010518,1
504,SSE,20010519,0
505,SSE,20010520,0
506,SSE,20010521,1
507,SSE,20010522,1
508,SSE,20010523,1
509,SSE,20010524,1
510,SSE,20010525,1
511,SSE,20010526,0
512,SSE,20010527,0
513,SSE,20010528,1
514,SSE,20010529,1
515,SSE,20010530,1
516,SSE,20010531,1
517,SSE,20010601,1
518,SSE,20010602,0
519,SSE,20010603,0
520,SSE,20010604,1
521,SSE,20010605,1
522,SSE,20010606,1
523,SSE,20010607,1
524,SSE,20010608,1
525,SSE,20010609,0
526,SSE,20010610,0
527,SSE,20010611,1
528,SSE,20010612,1
529,SSE,20010613,1
530,SSE,20010614,1
531,SSE,20010615,1
532,SSE,20010616,0
533,SSE,20010617,0
534,SSE,20010618,1
535,SSE,20010619,1
536,SSE,20010620,1
537,SSE,20010621,1
538,SSE,20010622,1
539,SSE,20010623,0
540,SSE,20010624,0
541,SSE,20010625,1
542,SSE,20010626,1
543,SSE,20010627,1
544,SSE,20010628,1
545,SSE,20010629,1
546,SSE,20010630,0
547,SSE,20010701,0
548,SSE,20010702,1
549,SSE,20010703,1
550,SSE,20010704,1
551,SSE,20010705,1
552,SSE,20010706,1
553,SSE,20010707,0
554,SSE,20010708,0
555,SSE,20010709,1
556,SSE,20010710,1
557,SSE,20010711,1
558,SSE,20010712,1
559,SSE,20010713,1
560,SSE,20010714,0
561,SSE,20010715,0
562,SSE,20010716,1
563,SSE,20010717,1
564,SSE,20010718,1
565,SSE,20010719,1
566,SSE,20010720,1
567,SSE,20010721,0
568,SSE,20010722,0
569,SSE,20010723,1
570,SSE,20010724,1
571,SSE,20010725,1
572,SSE,20010726,1
573,SSE,20010727,1
574,SSE,20010728,0
575,SSE,20010729,0
576,SSE,20010730,1
577,SSE,20010731,1
578,SSE,20010801,1
579,SSE,20010802,1
580,SSE,20010803,1
581,SSE,20010804,0
582,SSE,20010805,0
583,SSE,20010806,1
584,SSE,20010807,1
585,SSE,20010808,1
586,SSE,20010809,1
587,SSE,20010810,1
588,SSE,20010811,0
589,SSE,20010812,0
590,SSE,20010813,1
591,SSE,20010814,1
592,SSE,20010815,1
593,SSE,20010816,1
594,SSE,20010817,1
595,SSE,20010818,0
596,SSE,20010819,0
597,SSE,20010820,1
598,SSE,20010821,1
599,SSE,20010822,1
600,SSE,20010823,1
601,SSE,20010824,1
602,SSE,20010825,0
603,SSE,20010826,0
604,SSE,20010827,1
605,SSE,20010828,1
606,SSE,20010829,1
607,SSE,20010830,1
608,SSE,20010831,1
609,SSE,20010901,0
610,SSE,20010902,0
611,SSE,20010903,1
612,SSE,20010904,1
613,SSE,20010905,1
614,SSE,20010906,1
615,SSE,20010907,1
616,SSE,20010908,0
617,SSE,20010909,0
618,SSE,20010910,1
619,SSE,20010911,1
620,SSE,20010912,1
621,SSE,20010913,1
622,SSE,20010914,1
623,SSE,20010915,0
624,SSE,20010916,0
625,SSE,20010917,1
626,SSE,20010918,1
627,SSE,20010919,1
628,SSE,20010920,1
629,SSE,20010921,1
630,SSE,20010922,0
631,SSE,20010923,0
632,SSE,20010924,1
633,SSE,20010925,1
634,SSE,20010926,1
635,SSE,20010927,1
636,SSE,20010928,1
637,SSE,20010929,0
638,SSE,20010930,0
639,SSE,20011001,0
640,SSE,20011002,0
641,SSE,20011003,0
642,SSE,20011004,0
643,SSE,20011005,0
644,SSE,20011006,0
645,SSE,20011007,0
646,SSE,20011008,1
647,SSE,20011009,1
648,SSE,20011010,1
649,SSE,20011011,1
650,SSE,20011012,1
651,SSE,20011013,0
652,SSE,20011014,0
653,SSE,20011015,1
654,SSE,20011016,1
655,SSE,20011017,1
656,SSE,20011018,1
657,SSE,20011019,1
658,SSE,20011020,0
659,SSE,20011021,0
660,SSE,20011022,1
661,SSE,20011023,1
662,SSE,20011024,1
663,SSE,20011025,1
664,SSE,20011026,1
665,SSE,20011027,0
666,SSE,20011028,0
667,SSE,20011029,1
668,SSE,20011030,1
669,SSE,20011031,1
670,SSE,20011101,1
671,SSE,20011102,1
672,SSE,20011103,0
673,SSE,20011104,0
674,SSE,20011105,1
675,SSE,20011106,1
676,SSE,20011107,1
677,SSE,20011108,1
678,SSE,20011109,1
679,SSE,20011110,0
680,SSE,20011111,0
681,SSE,20011112,1
682,SSE,20011113,1
683,SSE,20011114,1
684,SSE,20011115,1
685,SSE,20011116,1
686,SSE,20011117,0
687,SSE,20011118,0
688,SSE,20011119,1
689,SSE,20011120,1
690,SSE,20011121,1
691,SSE,20011122,1
692,SSE,20011123,1
693,SSE,20011124,0
694,SSE,20011125,0
695,SSE,20011126,1
696,SSE,20011127,1
697,SSE,20011128,1
698,SSE,20011129,1
699,SSE,20011130,1
700,SSE,20011201,0
701,SSE,20011202,0
702,SSE,20011203,1
703,SSE,20011204,1
704,SSE,20011205,1
705,SSE,20011206,1
706,SSE,20011207,1
707,SSE,20011208,0
708,SSE,20011209,0
709,SSE,20011210,1
710,SSE,20011211,1
711,SSE,20011212,1
712,SSE,20011213,1
713,SSE,20011214,1
714,SSE,20011215,0
715,SSE,20011216,0
716,SSE,20011217,1
717,SSE,20011218,1
718,SSE,20011219,1
719,SSE,20011220,1
720,SSE,20011221,1
721,SSE,20011222,0
722,SSE,20011223,0
723,SSE,20011224,1
724,SSE,20011225,1
725,SSE,20011226,1
726,SSE,20011227,1
727,SSE,20011228,1
728,SSE,20011229,0
729,SSE,20011230,0
730,SSE,20011231,1
731,SSE,20020101,0
732,SSE,20020102,0
733,SSE,20020103,0
734,SSE,20020104,1
735,SSE,20020105,0
736,SSE,20020106,0
737,SSE,20020107,1
738,SSE,20020108,1
739,SSE,20020109,1
740,SSE,20020110,1
741,SSE,20020111,1
742,SSE,20020112,0
743,SSE,20020113,0
744,SSE,20020114,1
745,SSE,20020115,1
746,SSE,20020116,1
747,SSE,20020117,1
748,SSE,20020118,1
749,SSE,20020119,0
750,SSE,20020120,0
751,SSE,20020121,1
752,SSE,20020122,1
753,SSE,20020123,1
754,SSE,20020124,1
755,SSE,20020125,1
756,SSE,20020126,0
757,SSE,20020127,0
758,SSE,20020128,1
759,SSE,20020129,1
760,SSE,20020130,1
761,SSE,20020131,1
762,SSE,20020201,1
763,SSE,20020202,0
764,SSE,20020203,0
765,SSE,20020204,1
766,SSE,20020205,1
767,SSE,20020206,1
768,SSE,20020207,1
769,SSE,20020208,1
770,SSE,20020209,0
771,SSE,20020210,0
772,SSE,20020211,0
773,SSE,20020212,0
774,SSE,20020213,0
775,SSE,20020214,0
776,SSE,20020215,0
777,SSE,20020216,0
778,SSE,20020217,0
779,SSE,20020218,0
780,SSE,20020219,0
781,SSE,20020220,0
782,SSE,20020221,0
783,SSE,20020222,0
784,SSE,20020223,0
785,SSE,20020224,0
786,SSE,20020225,1
787,SSE,20020226,1
788,SSE,20020227,1
789,SSE,20020228,1
790,SSE,20020301,1
791,SSE,20020302,0
792,SSE,20020303,0
793,SSE,20020304,1
794,SSE,20020305,1
795,SSE,20020306,1
796,SSE,20020307,1
797,SSE,20020308,1
798,SSE,20020309,0
799,SSE,20020310,0
800,SSE,20020311,1
801,SSE,20020312,1
802,SSE,20020313,1
803,SSE,20020314,1
804,SSE,20020315,1
805,SSE,20020316,0
806,SSE,20020317,0
807,SSE,20020318,1
808,SSE,20020319,1
809,SSE,20020320,1
810,SSE,20020321,1
811,SSE,20020322,1
812,SSE,20020323,0
813,SSE,20020324,0
814,SSE,20020325,1
815,SSE,20020326,1
816,SSE,20020327,1
817,SSE,20020328,1
818,SSE,20020329,1
819,SSE,20020330,0
820,SSE,20020331,0
821,SSE,20020401,1
822,SSE,20020402,1
823,SSE,20020403,1
824,SSE,20020404,1
825,SSE,20020405,1
826,SSE,20020406,0
827,SSE,20020407,0
828,SSE,20020408,1
829,SSE,20020409,1
830,SSE,20020410,1
831,SSE,20020411,1
832,SSE,20020412,1
833,SSE,20020413,0
834,SSE,20020414,0
835,SSE,20020415,1
836,SSE,20020416,1
837,SSE,20020417,1
838,SSE,20020418,1
839,SSE,20020419,1
840,SSE,20020420,0
841,SSE,20020421,0
842,SSE,20020422,1
843,SSE,20020423,1
844,SSE,20020424,1
845,SSE,20020425,1
846,SSE,20020426,1
847,SSE,20020427,0
848,SSE,20020428,0
849,SSE,20020429,1
850,SSE,20020430,1
851,SSE,20020501,0
852,SSE,20020502,0
853,SSE,20020503,0
854,SSE,20020504,0
855,SSE,20020505,0
856,SSE,20020506,0
857,SSE,20020507,0
858,SSE,20020508,1
859,SSE,20020509,1
860,SSE,20020510,1
861,SSE,20020511,0
862,SSE,20020512,0
863,SSE,20020513,1
864,SSE,20020514,1
865,SSE,20020515,1
866,SSE,20020516,1
867,SSE,20020517,1
868,SSE,20020518,0
869,SSE,20020519,0
870,SSE,20020520,1
871,SSE,20020521,1
872,SSE,20020522,1
873,SSE,20020523,1
874,SSE,20020524,1
875,SSE,20020525,0
876,SSE,20020526,0
877,SSE,20020527,1
878,SSE,20020528,1
879,SSE,20020529,1
880,SSE,20020530,1
881,SSE,20020531,1
882,SSE,20020601,0
883,SSE,20020602,0
884,SSE,20020603,1
885,SSE,20020604,1
886,SSE,20020605,1
887,SSE,20020606,1
888,SSE,20020607,1
889,SSE,20020608,0
890,SSE,20020609,0
891,SSE,20020610,1
892,SSE,20020611,1
893,SSE,20020612,1
894,SSE,20020613,1
895,SSE,20020614,1
896,SSE,20020615,0
897,SSE,20020616,0
898,SSE,20020617,1
899,SSE,20020618,1
900,SSE,20020619,1
901,SSE,20020620,1
902,SSE,20020621,1
903,SSE,20020622,0
904,SSE,20020623,0
905,SSE,20020624,1
906,SSE,20020625,1
907,SSE,20020626,1
908,SSE,20020627,1
909,SSE,20020628,1
910,SSE,20020629,0
911,SSE,20020630,0
912,SSE,20020701,1
913,SSE,20020702,1
914,SSE,20020703,1
915,SSE,20020704,1
916,SSE,20020705,1
917,SSE,20020706,0
918,SSE,20020707,0
919,SSE,20020708,1
920,SSE,20020709,1
921,SSE,20020710,1
922,SSE,20020711,1
923,SSE,20020712,1
924,SSE,20020713,0
925,SSE,20020714,0
926,SSE,20020715,1
927,SSE,20020716,1
928,SSE,20020717,1
929,SSE,20020718,1
930,SSE,20020719,1
931,SSE,20020720,0
932,SSE,20020721,0
933,SSE,20020722,1
934,SSE,20020723,1
935,SSE,20020724,1
936,SSE,20020725,1
937,SSE,20020726,1
938,SSE,20020727,0
939,SSE,20020728,0
940,SSE,20020729,1
941,SSE,20020730,1
942,SSE,20020731,1
943,SSE,20020801,1
944,SSE,20020802,1
945,SSE,20020803,0
946,SSE,20020804,0
947,SSE,20020805,1
948,SSE,20020806,1
949,SSE,20020807,1
950,SSE,20020808,1
951,SSE,20020809,1
952,SSE,20020810,0
953,SSE,20020811,0
954,SSE,20020812,1
955,SSE,20020813,1
956,SSE,20020814,1
957,SSE,20020815,1
958,SSE,20020816,1
959,SSE,20020817,0
960,SSE,20020818,0
961,SSE,20020819,1
962,SSE,20020820,1
963,SSE,20020821,1
964,SSE,20020822,1
965,SSE,20020823,1
966,SSE,20020824,0
967,SSE,20020825,0
968,SSE,20020826,1
969,SSE,20020827,1
970,SSE,20020828,1
971,SSE,20020829,1
972,SSE,20020830,1
973,SSE,20020831,0
974,SSE,20020901,0
975,SSE,20020902,1
976,SSE,20020903,1
977,SSE,20020904,1
978,SSE,20020905,1
979,SSE,20020906,1
980,SSE,20020907,0
981,SSE,20020908,0
982,SSE,20020909,1
983,SSE,20020910,1
984,SSE,20020911,1
985,SSE,20020912,1
986,SSE,20020913,1
987,SSE,20020914,0
988,SSE,20020915,0
989,SSE,20020916,1
990,SSE,20020917,1
991,SSE,20020918,1
992,SSE,20020919,1
993,SSE,20020920,1
994,SSE,20020921,0
995,SSE,20020922,0
996,SSE,20020923,1
997,SSE,20020924,1
998,SSE,20020925,1
999,SSE,20020926,1
1000,SSE,20020927,1
1001,SSE,20020928,0
1002,SSE,20020929,0
1003,SSE,20020930,0
1004,SSE,20021001,0
1005,SSE,20021002,0
1006,SSE,20021003,0
1007,SSE,20021004,0
1008,SSE,20021005,0
1009,SSE,20021006,0
1010,SSE,20021007,0
1011,SSE,20021008,1
1012,SSE,20021009,1
1013,SSE,20021010,1
1014,SSE,20021011,1
1015,SSE,20021012,0
1016,SSE,20021013,0
1017,SSE,20021014,1
1018,SSE,20021015,1
1019,SSE,20021016,1
1020,SSE,20021017,1
1021,SSE,20021018,1
1022,SSE,20021019,0
1023,SSE,20021020,0
1024,SSE,20021021,1
1025,SSE,20021022,1
1026,SSE,20021023,1
1027,SSE,20021024,1
1028,SSE,20021025,1
1029,SSE,20021026,0
1030,SSE,20021027,0
1031,SSE,20021028,1
1032,SSE,20021029,1
1033,SSE,20021030,1
1034,SSE,20021031,1
1035,SSE,20021101,1
1036,SSE,20021102,0
1037,SSE,20021103,0
1038,SSE,20021104,1
1039,SSE,20021105,1
1040,SSE,20021106,1
1041,SSE,20021107,1
1042,SSE,20021108,1
1043,SSE,20021109,0
1044,SSE,20021110,0
1045,SSE,20021111,1
1046,SSE,20021112,1
1047,SSE,20021113,1
1048,SSE,20021114,1
1049,SSE,20021115,1
1050,SSE,20021116,0
1051,SSE,20021117,0
1052,SSE,20021118,1
1053,SSE,20021119,1
1054,SSE,20021120,1
1055,SSE,20021121,1
1056,SSE,20021122,1
1057,SSE,20021123,0
1058,SSE,20021124,0
1059,SSE,20021125,1
1060,SSE,20021126,1
1061,SSE,20021127,1
1062,SSE,20021128,1
1063,SSE,20021129,1
1064,SSE,20021130,0
1065,SSE,20021201,0
1066,SSE,20021202,1
1067,SSE,20021203,1
1068,SSE,20021204,1
1069,SSE,20021205,1
1070,SSE,20021206,1
1071,SSE,20021207,0
1072,SSE,20021208,0
1073,SSE,20021209,1
1074,SSE,20021210,1
1075,SSE,20021211,1
1076,SSE,20021212,1
1077,SSE,20021213,1
1078,SSE,20021214,0
1079,SSE,20021215,0
1080,SSE,20021216,1
1081,SSE,20021217,1
1082,SSE,20021218,1
1083,SSE,20021219,1
1084,SSE,20021220,1
1085,SSE,20021221,0
1086,SSE,20021222,0
1087,SSE,20021223,1
1088,SSE,20021224,1
1089,SSE,20021225,1
1090,SSE,20021226,1
1091,SSE,20021227,1
1092,SSE,20021228,0
1093,SSE,20021229,0
1094,SSE,20021230,1
1095,SSE,20021231,1
1096,SSE,20030101,0
1097,SSE,20030102,1
1098,SSE,20030103,1
1099,SSE,20030104,0
1100,SSE,20030105,0
1101,SSE,20030106,1
1102,SSE,20030107,1
1103,SSE,20030108,1
1104,SSE,20030109,1
1105,SSE,20030110,1
1106,SSE,20030111,0
1107,SSE,20030112,0
1108,SSE,20030113,1
1109,SSE,20030114,1
1110,SSE,20030115,1
1111,SSE,20030116,1
1112,SSE,20030117,1
1113,SSE,20030118,0
1114,SSE,20030119,0
1115,SSE,20030120,1
1116,SSE,20030121,1
1117,SSE,20030122,1
1118,SSE,20030123,1
1119,SSE,20030124,1
1120,SSE,20030125,0
1121,SSE,20030126,0
1122,SSE,20030127,1
1123,SSE,20030128,1
1124,SSE,20030129,1
1125,SSE,20030130,0
1126,SSE,20030131,0
1127,SSE,20030201,0
1128,SSE,20030202,0
1129,SSE,20030203,0
1130,SSE,20030204,0
1131,SSE,20030205,0
1132,SSE,20030206,0
1133,SSE,20030207,0
1134,SSE,20030208,0
1135,SSE,20030209,0
1136,SSE,20030210,1
1137,SSE,20030211,1
1138,SSE,20030212,1
1139,SSE,20030213,1
1140,SSE,20030214,1
1141,SSE,20030215,0
1142,SSE,20030216,0
1143,SSE,20030217,1
1144,SSE,20030218,1
1145,SSE,20030219,1
1146,SSE,20030220,1
1147,SSE,20030221,1
1148,SSE,20030222,0
1149,SSE,20030223,0
1150,SSE,20030224,1
1151,SSE,20030225,1
1152,SSE,20030226,1
1153,SSE,20030227,1
1154,SSE,20030228,1
1155,SSE,20030301,0
1156,SSE,20030302,0
1157,SSE,20030303,1
1158,SSE,20030304,1
1159,SSE,20030305,1
1160,SSE,20030306,1
1161,SSE,20030307,1
1162,SSE,20030308,0
1163,SSE,20030309,0
1164,SSE,20030310,1
1165,SSE,20030311,1
1166,SSE,20030312,1
1167,SSE,20030313,1
1168,SSE,20030314,1
1169,SSE,20030315,0
1170,SSE,20030316,0
1171,SSE,20030317,1
1172,SSE,20030318,1
1173,SSE,20030319,1
1174,SSE,20030320,1
1175,SSE,20030321,1
1176,SSE,20030322,0
1177,SSE,20030323,0
1178,SSE,20030324,1
1179,SSE,20030325,1
1180,SSE,20030326,1
1181,SSE,20030327,1
1182,SSE,20030328,1
1183,SSE,20030329,0
1184,SSE,20030330,0
1185,SSE,20030331,1
1186,SSE,20030401,1
1187,SSE,20030402,1
1188,SSE,20030403,1
1189,SSE,20030404,1
1190,SSE,20030405,0
1191,SSE,20030406,0
1192,SSE,20030407,1
1193,SSE,20030408,1
1194,SSE,20030409,1
1195,SSE,20030410,1
1196,SSE,20030411,1
1197,SSE,20030412,0
1198,SSE,20030413,0
1199,SSE,20030414,1
1200,SSE,20030415,1
1201,SSE,20030416,1
1202,SSE,20030417,1
1203,SSE,20030418,1
1204,SSE,20030419,0
1205,SSE,20030420,0
1206,SSE,20030421,1
1207,SSE,20030422,1
1208,SSE,20030423,1
1209,SSE,20030424,1
1210,SSE,20030425,1
1211,SSE,20030426,0
1212,SSE,20030427,0
1213,SSE,20030428,1
1214,SSE,20030429,1
1215,SSE,20030430,1
1216,SSE,20030501,0
1217,SSE,20030502,0
1218,SSE,20030503,0
1219,SSE,20030504,0
1220,SSE,20030505,0
1221,SSE,20030506,0
1222,SSE,20030507,0
1223,SSE,20030508,0
1224,SSE,20030509,0
1225,SSE,20030510,0
1226,SSE,20030511,0
1227,SSE,20030512,1
1228,SSE,20030513,1
1229,SSE,20030514,1
1230,SSE,20030515,1
1231,SSE,20030516,1
1232,SSE,20030517,0
1233,SSE,20030518,0
1234,SSE,20030519,1
1235,SSE,20030520,1
1236,SSE,20030521,1
1237,SSE,20030522,1
1238,SSE,20030523,1
1239,SSE,20030524,0
1240,SSE,20030525,0
1241,SSE,20030526,1
1242,SSE,20030527,1
1243,SSE,20030528,1
1244,SSE,20030529,1
1245,SSE,20030530,1
1246,SSE,20030531,0
1247,SSE,20030601,0
1248,SSE,20030602,1
1249,SSE,20030603,1
1250,SSE,20030604,1
1251,SSE,20030605,1
1252,SSE,20030606,1
1253,SSE,20030607,0
1254,SSE,20030608,0
1255,SSE,20030609,1
1256,SSE,20030610,1
1257,SSE,20030611,1
1258,SSE,20030612,1
1259,SSE,20030613,1
1260,SSE,20030614,0
1261,SSE,20030615,0
1262,SSE,20030616,1
1263,SSE,20030617,1
1264,SSE,20030618,1
1265,SSE,20030619,1
1266,SSE,20030620,1
1267,SSE,20030621,0
1268,SSE,20030622,0
1269,SSE,20030623,1
1270,SSE,20030624,1
1271,SSE,20030625,1
1272,SSE,20030626,1
1273,SSE,20030627,1
1274,SSE,20030628,0
1275,SSE,20030629,0
1276,SSE,20030630,1
1277,SSE,20030701,1
1278,SSE,20030702,1
1279,SSE,20030703,1
1280,SSE,20030704,1
1281,SSE,20030705,0
1282,SSE,20030706,0
1283,SSE,20030707,1
1284,SSE,20030708,1
1285,SSE,20030709,1
1286,SSE,20030710,1
1287,SSE,20030711,1
1288,SSE,20030712,0
1289,SSE,20030713,0
1290,SSE,20030714,1
1291,SSE,20030715,1
1292,SSE,20030716,1
1293,SSE,20030717,1
1294,SSE,20030718,1
1295,SSE,20030719,0
1296,SSE,20030720,0
1297,SSE,20030721,1
1298,SSE,20030722,1
1299,SSE,20030723,1
1300,SSE,20030724,1
1301,SSE,20030725,1
1302,SSE,20030726,0
1303,SSE,20030727,0
1304,SSE,20030728,1
1305,SSE,20030729,1
1306,SSE,20030730,1
1307,SSE,20030731,1
1308,SSE,20030801,1
1309,SSE,20030802,0
1310,SSE,20030803,0
1311,SSE,20030804,1
1312,SSE,20030805,1
1313,SSE,20030806,1
1314,SSE,20030807,1
1315,SSE,20030808,1
1316,SSE,20030809,0
1317,SSE,20030810,0
1318,SSE,20030811,1
1319,SSE,20030812,1
1320,SSE,20030813,1
1321,SSE,20030814,1
1322,SSE,20030815,1
1323,SSE,20030816,0
1324,SSE,20030817,0
1325,SSE,20030818,1
1326,SSE,20030819,1
1327,SSE,20030820,1
1328,SSE,20030821,1
1329,SSE,20030822,1
1330,SSE,20030823,0
1331,SSE,20030824,0
1332,SSE,20030825,1
1333,SSE,20030826,1
1334,SSE,20030827,1
1335,SSE,20030828,1
1336,SSE,20030829,1
1337,SSE,20030830,0
1338,SSE,20030831,0
1339,SSE,20030901,1
1340,SSE,20030902,1
1341,SSE,20030903,1
1342,SSE,20030904,1
1343,SSE,20030905,1
1344,SSE,20030906,0
1345,SSE,20030907,0
1346,SSE,20030908,1
1347,SSE,20030909,1
1348,SSE,20030910,1
1349,SSE,20030911,1
1350,SSE,20030912,1
1351,SSE,20030913,0
1352,SSE,20030914,0
1353,SSE,20030915,1
