,Unnamed: 0,open,high,low,adjclose,amount,volume,str07,pct_index_300,pct_vol_300
0,2015-06-29,19.2,23.04,19.2,23.04,1193856.0,52000,65536,-3.3356471925814923,17.692712062219094
1,2015-06-30,25.34,25.34,25.34,25.34,1059212.0,41800,65536,6.714699812718438,0.2630581499251772
2,2015-07-01,27.87,27.87,27.87,27.87,737161.5,26450,65536,-4.917952157388772,-18.086466688402933
3,2015-07-02,30.66,30.66,30.66,30.66,7244896.5,236298,65536,-3.4098123215973724,5.869707258971224
4,2015-07-03,33.73,33.73,28.59,33.73,1014166976.0,31584185,65536,-5.406037000973708,-6.073865737405527
5,2015-07-06,37.1,37.1,30.36,30.42,988748416.0,28795214,65536,2.8981553917733827,50.96511688714337
6,2015-07-07,27.38,28.0,27.38,27.38,167012944.0,6086450,65536,-1.7641439125280711,4.828072997314137
7,2015-07-08,24.64,24.64,24.64,24.64,16979424.0,689100,65536,-6.745417515274954,-14.412727539040315
8,2015-07-09,22.18,27.1,22.18,27.1,563209408.0,22591737,65536,6.40424346990478,-13.344948906025545
9,2015-07-10,29.81,29.81,28.2,29.81,234001696.0,7886218,65536,5.360436983500238,-0.6288931993870372
10,2015-07-13,32.79,32.79,31.34,32.79,282497408.0,8626042,65536,2.5629724148679145,0.27768703736361644
11,2015-07-14,35.0,36.07,33.81,36.07,569523776.0,15944201,65536,-2.3662036036763423,-9.494307684764493
12,2015-07-15,37.18,38.69,32.46,32.46,637377792.0,18365382,65536,-3.5356200527704384,-7.144381512560061
13,2015-07-16,29.21,34.5,29.21,31.74,584694784.0,18478850,65536,0.7714104205951422,-21.666937425309662
14,2015-07-17,31.4,34.72,31.2,33.97,539936320.0,16433874,65536,3.8560449896931863,0.1742001201126664
15,2015-07-20,33.4,34.32,31.8,32.46,488867296.0,14733524,65536,0.21943875707575167,6.513402757248388
16,2015-07-21,31.43,33.94,30.7,32.82,411581216.0,12771289,65536,0.12978866079735862,-9.725292578853226
17,2015-07-22,32.5,33.6,31.5,32.27,327755168.0,10065846,65536,-0.21243347951638286,0.17936461677283688
18,2015-07-23,32.11,35.5,31.8,35.5,441658304.0,12954331,65536,2.252739851244612,11.13848812468401
19,2015-07-24,37.0,38.91,36.18,37.57,851571520.0,22638365,65536,-1.7533128980123935,10.599889284832978
20,2015-07-27,36.99,41.18,36.0,36.17,880479552.0,22423649,65536,-8.561447029413728,-6.884627101567652
21,2015-07-28,33.9,39.79,33.57,39.79,916246656.0,24372591,65536,-0.2000665142599778,5.060259343021789
22,2015-07-29,41.4,43.77,39.86,43.77,916273152.0,21904382,65536,3.1300756476493548,-27.782740456155786
23,2015-07-30,45.1,48.15,43.88,48.12,1236261632.0,26273100,65536,-2.9251624524855186,-1.9583797104730567
24,2015-07-31,45.47,52.68,45.31,50.03,1296963456.0,26282768,65536,0.03381025892368328,-18.107950558328103
25,2015-08-03,48.0,50.0,45.03,45.82,1044184832.0,22034541,65536,0.3285560824796363,10.5353914961809
26,2015-08-04,45.1,48.0,41.4,46.54,1007772480.0,22695825,65536,3.1055770857924885,-10.401932783881595
27,2015-08-05,45.0,50.0,44.5,47.71,975952064.0,20556789,65536,-2.058173934187057,-8.968668670972136
28,2015-08-06,45.9,47.0,43.05,43.92,606726272.0,13496300,65536,-0.9064108200367292,-26.538528566548038
29,2015-08-07,43.9,45.4,42.0,43.71,513226432.0,11690344,65536,1.95962785599646,24.49129471503868
30,2015-08-10,43.77,48.0,43.0,47.01,669920768.0,14862352,65536,4.54114985129026,67.32040207461442
31,2015-08-11,46.5,48.9,46.0,46.71,655552576.0,13802929,65536,-0.433115592161315,4.972170333881022
32,2015-08-12,45.82,46.4,43.5,44.03,477085728.0,10630545,65536,-1.2427858665689628,-20.77046377972953
33,2015-08-13,43.58,44.88,42.23,44.2,375205888.0,8593781,65536,1.4772928167165802,-4.824378020513387
34,2015-08-14,44.63,46.28,43.6,45.12,475029184.0,10581762,65536,-0.0471112463378387,4.346956152835357
35,2015-08-17,44.55,44.82,42.71,43.01,345405280.0,7953357,65536,0.10629575258864764,1.399660628346644
36,2015-08-18,42.8,44.64,38.78,39.23,434483712.0,10247093,65536,-6.190977152287836,24.49658312354281
37,2015-08-19,37.95,40.6,35.47,39.88,373161088.0,9731276,65536,1.5875422503731642,-15.890665552669315
38,2015-08-20,38.61,39.7,36.8,36.85,266214288.0,6924811,65536,-3.208582295027973,-21.14176102517571
39,2015-08-21,36.13,36.5,33.18,33.2,305288576.0,8756511,65536,-4.570311980752095,2.7423734775417152
40,2015-08-24,31.8,32.6,29.88,29.88,255804464.0,8400402,65536,-8.747917560467355,17.180084851439116
41,2015-08-25,28.01,32.87,28.01,32.81,647920448.0,20303212,65536,-7.101140884070678,8.082103268406438
42,2015-08-26,32.81,36.09,32.01,36.09,716215424.0,20486218,65536,-0.5665592044509671,11.65936131872689
43,2015-08-27,36.21,38.0,33.01,36.76,758967488.0,21320433,65536,5.947403732702282,-13.292117361439269
44,2015-08-28,35.97,39.2,34.55,37.82,737415104.0,20093164,65536,4.26279931620519,12.047926236386154
45,2015-08-31,36.6,37.3,34.04,34.05,421287520.0,11711137,65536,0.7255504459517281,-6.426752640095677
46,2015-09-01,33.5,33.5,30.65,30.65,327265888.0,10281306,65536,-0.13248023192952152,25.76557401061079
47,2015-09-02,28.93,33.57,28.36,30.89,364497376.0,11440849,65536,0.11153809546471384,-1.3247277705251026
48,2015-09-07,31.62,32.79,30.8,31.43,273437120.0,8585161,65536,-3.4267922028147657,-41.27928454590217
49,2015-09-08,31.45,34.57,30.86,34.57,401338272.0,12107778,65536,2.5697664044497914,-24.29914959586789
50,2015-09-09,35.25,36.41,34.52,35.7,539425664.0,15256762,65536,1.9582965909022756,42.605399232809305
51,2015-09-10,34.6,35.1,33.5,33.52,342365856.0,9996061,65536,-1.2281904268807486,-34.28372757170322
52,2015-09-11,33.45,34.49,33.4,34.01,216359312.0,6360790,65536,-0.308855240114847,-25.07918132076405
53,2015-09-14,34.2,34.39,30.61,30.61,261192896.0,8184691,65536,-1.9735957624156364,89.27864378056472
54,2015-09-15,29.5,32.43,29.5,31.1,241545376.0,7793427,65536,-3.9285246241386407,-30.128705459998585
55,2015-09-16,31.5,34.21,31.14,34.17,347106176.0,10608194,65536,4.98123550629237,11.253025577727024
56,2015-09-17,33.65,34.38,32.0,32.13,385130240.0,11558882,65536,-2.183274155775483,6.068428629456958
57,2015-09-18,32.35,32.8,31.03,32.0,185801936.0,5831255,65536,0.4408402842137837,-36.893569086166174
58,2015-09-21,31.34,33.4,31.28,33.36,221632656.0,6817788,65536,1.7525459282065057,14.859373007694664
59,2015-09-22,33.8,34.36,32.6,33.75,305217504.0,9110493,65536,0.9304012695533936,19.084266798952502
60,2015-09-23,33.0,34.88,32.75,33.51,301217088.0,8930419,65536,-2.2761101277916085,-15.764076790504522
61,2015-09-24,33.52,34.37,33.26,33.59,207791968.0,6160237,65536,0.6733005825873439,-17.17947047772983
62,2015-09-25,33.0,33.46,31.0,31.43,226545968.0,7080915,65536,-1.6149162861491706,19.02539404531096
63,2015-09-28,31.45,32.2,31.4,31.96,121097120.0,3810616,65536,0.3341635854515079,-38.87340690660341
64,2015-09-29,31.32,31.78,30.8,31.16,129389088.0,4131782,65536,-1.970549687765022,17.422874817696087
65,2015-09-30,31.15,31.65,30.85,31.14,92383192.0,2960184,65536,0.7581358038284192,-9.857970853751574
66,2015-10-08,32.08,32.98,31.65,32.33,174790464.0,5412692,65536,2.920120513901248,68.12991665702322
67,2015-10-09,32.2,32.6,31.9,32.39,164498048.0,5096314,65536,1.323836334514383,-5.851881086267707
68,2015-10-12,32.8,34.95,32.56,34.24,290274752.0,8599974,65536,3.2205429745039154,78.0426352505981
69,2015-10-13,34.0,34.19,33.4,33.99,205053488.0,6057717,65536,-0.07686305903372714,-34.31188862708275
70,2015-10-14,34.05,34.98,33.55,33.6,237381488.0,6938043,65536,-1.130030420546635,4.634515943908668
71,2015-10-15,33.38,35.8,33.3,35.23,336779264.0,9694142,65536,2.3692716911667406,12.475435182600059
72,2015-10-16,35.3,35.67,34.5,35.11,295898208.0,8482417,65536,1.3553936119260923,22.08856375699317
73,2015-10-19,35.12,35.91,34.21,34.72,249773232.0,7122489,65536,0.003112558608053817,-0.6498537511422597
74,2015-10-20,34.7,35.22,34.31,34.93,201437280.0,5783189,65536,1.2314030411580523,-13.767200163786587
75,2015-10-21,35.1,35.35,31.58,31.64,312870624.0,9291064,65536,-2.919473404701345,57.56228450369096
76,2015-10-22,31.8,32.4,30.99,32.38,222611568.0,6981120,65536,1.4764269776146308,-34.66103201601128
77,2015-10-23,32.37,33.17,32.2,32.94,211196672.0,6473107,65536,1.325283087390372,7.5900566873775555
78,2015-10-26,33.5,33.65,32.61,33.06,175070208.0,5280830,65536,0.5045866421747203,3.002799200490092
79,2015-10-27,32.89,32.89,31.6,32.65,168654032.0,5219382,65536,0.10085644394666192,-5.969542655422277
80,2015-10-28,32.4,33.49,31.75,32.19,189973488.0,5820644,65536,-1.8915187815902623,-10.975458529990243
81,2015-10-29,32.85,33.21,32.42,32.95,181299744.0,5511216,65536,0.23801958626010755,-25.71493639458076
