Unnamed: 0,Unnamed: 0.1,open,high,low,adjclose,amount,volume,str07,pct_index_300,pct_vol_300
0,2005-01-04,3.08,3.18,2.94,3.12,957792.0,308706,318,0.0,0.0
1,2005-01-05,3.09,3.3,3.09,3.27,1648327.0,515040,312,0.994108609163713,-3.962838139996805
2,2005-01-06,3.28,3.3,3.15,3.21,1879376.0,586717,327,-0.946038526638182,-11.673946838010206
3,2005-01-07,3.21,3.21,3.1,3.2,727299.0,229647,321,0.07933521161143098,16.07286099871057
4,2005-01-10,3.2,3.24,3.15,3.23,604166.0,189209,320,1.008181310025913,-20.64748844108275
5,2005-01-11,3.21,3.24,3.17,3.21,635893.0,199055,323,0.32801070562549217,0.990763156290808
6,2005-01-12,3.18,3.23,3.16,3.22,640910.0,200620,321,-0.03911225216370884,-14.268126657205348
7,2005-01-13,3.17,3.22,3.11,3.2,594548.0,187020,322,0.01304251861067307,20.53115698894712
8,2005-01-14,3.2,3.2,3.13,3.15,609985.0,192600,320,-0.8596908323051156,20.743936407037307
9,2005-01-17,3.08,3.11,3.03,3.05,900429.0,293403,315,-2.109683294546183,-0.1322856811643791
10,2005-01-18,3.01,3.14,3.01,3.11,654739.0,213067,305,0.7473254431753507,0.3246211541195088
11,2005-01-19,3.11,3.15,3.08,3.13,823750.0,264225,311,-0.7664053843312589,-13.31752428627131
12,2005-01-20,3.11,3.12,3.03,3.05,708091.0,230630,313,-1.1341900931545412,21.915371981148898
13,2005-01-21,3.05,3.16,3.04,3.15,1443399.0,464810,305,2.756630134694227,87.00479843294502
14,2005-01-24,3.2,3.26,3.16,3.22,1976923.0,616842,315,1.5805007123956831,-0.6269732185868571
15,2005-01-25,3.22,3.22,3.15,3.19,813325.0,256440,322,-0.036067446124254936,-31.31685792384546
16,2005-01-26,3.18,3.18,3.12,3.14,615787.0,196057,319,-0.7867544624512668,-22.298935698947002
17,2005-01-27,3.12,3.12,3.06,3.07,824668.0,267333,314,-1.544569258121864,-9.368365284362202
18,2005-01-28,3.06,3.11,3.01,3.02,854828.0,280359,307,-0.5571345023239527,-17.228151436245607
19,2005-01-31,3.01,3.01,2.78,2.86,1373240.0,475595,302,-1.478539001238144,18.088953064522787
20,2005-02-01,2.84,2.89,2.8,2.81,671267.0,236493,286,0.1131044016462912,9.491646861714154
21,2005-02-02,2.83,2.99,2.82,2.96,1271102.0,436277,281,5.3308227417751874,129.47916781581114
22,2005-02-03,2.96,2.96,2.8,2.81,1179027.0,407699,296,-1.3605982659820604,-0.4854098570363119
23,2005-02-04,2.82,3.09,2.81,3.09,7469350.0,2459428,281,2.3801612951943607,-7.295190326217972
24,2005-02-16,3.18,3.21,3.0,3.08,4812887.0,1566400,309,0.6618478635000313,-22.90844399367955
25,2005-02-17,3.06,3.1,3.0,3.1,1854447.0,608730,308,-0.2911350358545506,-26.07303277564889
26,2005-02-18,3.05,3.08,3.01,3.01,1125504.0,369499,310,-1.4256319811875473,-9.236513911169533
27,2005-02-21,3.0,3.09,2.98,3.08,1433867.0,470147,301,1.9462253367128923,21.45169638249132
28,2005-02-22,3.06,3.15,3.05,3.14,2869333.0,922224,308,2.058247126156587,81.44516934595201
29,2005-02-23,3.15,3.19,3.1,3.16,3399366.0,1080612,314,-0.26845252880370873,4.231769265418794
30,2005-02-24,3.14,3.25,3.12,3.2,3397136.0,1065262,316,0.1465615510618523,-21.47486474783451
31,2005-02-25,3.2,3.21,3.14,3.15,2333875.0,734005,320,0.12434717731906185,23.758795590836755
32,2005-02-28,3.15,3.2,3.12,3.17,2084937.0,661860,315,-0.6477129427949091,-28.612861064862727
33,2005-03-01,3.17,3.19,3.12,3.18,1331285.0,422719,317,-0.3894305659724151,-23.197481529245987
34,2005-03-02,3.19,3.21,3.1,3.12,1542225.0,489271,318,-1.4103269525933215,42.79267703865352
35,2005-03-03,3.1,3.12,3.05,3.1,1353420.0,438220,312,0.6256609094113408,-35.30405862580565
36,2005-03-04,3.08,3.12,3.07,3.09,900490.0,291217,310,-0.3940800420352164,-11.185857785731638
37,2005-03-07,3.09,3.11,3.06,3.06,680920.0,221150,309,0.6066467381747875,-2.944734176605013
38,2005-03-08,3.09,3.13,3.06,3.12,1065013.0,343408,306,1.8555740044860158,80.20780166366883
39,2005-03-09,3.12,3.17,3.1,3.15,1995173.0,635509,312,-0.23260691338252704,7.216773494132145
40,2005-03-10,3.15,3.15,3.02,3.03,1930635.0,630350,315,-2.3056930456552105,-13.25419403362117
41,2005-03-11,3.03,3.05,2.97,3.0,2169476.0,723151,303,0.4900186813509455,-13.685156678878153
42,2005-03-14,2.98,2.98,2.9,2.95,1290714.0,439230,300,0.35039224465165386,26.050956307567677
43,2005-03-15,2.95,2.96,2.89,2.91,1361787.0,466499,295,-1.6973482570658227,-16.995576136409507
44,2005-03-16,2.91,2.97,2.9,2.95,1308792.0,444870,291,-1.0320467282342816,-11.532057524414132
45,2005-03-17,2.95,2.95,2.85,2.86,1004286.0,345849,295,-1.0168883217354874,-6.15442357755247
46,2005-03-18,2.86,2.9,2.8,2.81,1344747.0,475342,286,-1.4302117116209767,-3.1793725576188088
47,2005-03-21,2.8,2.85,2.8,2.84,781564.0,276700,281,0.330043120184742,-24.859918489930486
48,2005-03-22,2.85,2.85,2.69,2.72,1582346.0,577971,284,-1.819959465927956,56.85094859542797
49,2005-03-23,2.75,2.98,2.75,2.81,7165073.0,2495680,272,-0.5196987614364823,-3.9176783318361386
50,2005-03-24,2.79,2.84,2.73,2.83,1794580.0,645598,281,0.6037476147276788,-15.2729268558899
51,2005-03-25,2.83,2.91,2.82,2.85,1745468.0,609801,283,-0.19174958540629786,-23.252980277762603
52,2005-03-28,2.89,2.89,2.75,2.82,968164.0,347750,285,-0.2346954670543577,-6.163728053970265
53,2005-03-29,2.8,2.85,2.76,2.77,1095579.0,393110,282,-0.5725051785695712,13.616726688444247
54,2005-03-30,2.71,2.74,2.61,2.62,1528104.0,575387,277,-1.9011924329191188,18.116871282273195
55,2005-03-31,2.61,2.66,2.51,2.65,1094917.0,422625,262,0.551743273961347,-12.186571350711715
56,2005-04-01,2.6,2.78,2.56,2.73,1792722.0,672912,265,3.814476756527263,107.9981983460664
57,2005-04-04,2.7,2.71,2.64,2.65,999446.0,374615,273,-1.6337129654241722,-30.049914653637643
58,2005-04-05,2.63,2.69,2.58,2.62,1156949.0,438917,265,-0.6828386131204733,-16.62038953246817
59,2005-04-06,2.62,2.72,2.6,2.68,1042341.0,393684,262,1.8909783484548641,49.79670746431707
60,2005-04-07,2.68,2.75,2.63,2.7,1776775.0,654917,268,1.136947188957138,45.31298300197144
61,2005-04-08,2.7,2.79,2.69,2.77,1651028.0,602475,270,1.9010287083769173,-28.86973497235164
62,2005-04-11,2.72,2.85,2.72,2.75,1277031.0,461650,277,-0.8002391748467841,7.949452553038694
63,2005-04-12,2.75,2.78,2.65,2.66,695847.0,257600,275,-1.6796929939121077,-35.829877963607835
64,2005-04-13,2.69,2.75,2.66,2.73,1136893.0,419664,266,2.2683151118831013,57.16197611369158
65,2005-04-14,2.74,2.75,2.63,2.65,1222471.0,458025,273,-1.3917474273154151,-19.45021079616595
66,2005-04-15,2.65,2.65,2.5,2.51,1288708.0,503673,265,-1.3060174068107444,-19.595333125799968
67,2005-04-18,2.51,2.55,2.44,2.54,1119920.0,448173,251,-1.0584346254927768,-17.394205278051444
68,2005-04-19,2.56,2.56,2.47,2.55,911274.0,360800,254,0.2199694947964792,7.1434569222180935
69,2005-04-20,2.52,2.53,2.38,2.39,1106362.0,453047,255,-1.5550424996635168,-3.928501144570884
70,2005-04-21,2.4,2.41,2.25,2.3,1536185.0,657582,239,-0.7245995772292679,12.376867153520534
71,2005-04-22,2.3,2.38,2.2,2.23,1121877.0,495919,230,-0.5169601050869721,7.497769236221672
72,2005-04-25,2.21,2.32,2.12,2.31,2314435.0,1036257,223,-0.9615589394100676,7.282102948367197
73,2005-04-26,2.08,2.54,2.08,2.5,7087636.0,2881023,231,0.7537067102476147,1.9179061238773216
74,2005-04-27,2.49,2.49,2.34,2.36,3205801.0,1339785,250,-1.1183676953942068,-7.782919952498069
75,2005-04-28,2.36,2.53,2.34,2.47,3834664.0,1560304,236,1.6695445715519064,33.04891531658085
76,2005-04-29,2.45,2.49,2.39,2.41,1932104.0,790800,247,-1.026463001687783,-21.668839778558716
77,2005-05-09,2.4,2.43,2.25,2.26,1013097.0,440200,241,-2.4914199914199964,-24.08725477883824
78,2005-05-10,2.28,2.44,2.25,2.4,2695785.0,1144187,226,0.4300625845551576,23.041265125396947
79,2005-05-11,2.38,2.48,2.34,2.4,2677531.0,1106303,240,-1.2299031848249875,-13.838747796310216
80,2005-05-12,2.38,2.51,2.36,2.51,3808277.0,1548670,240,-1.7774574485779238,13.123941956948464
81,2005-05-13,2.5,2.52,2.43,2.51,2595820.0,1051882,251,0.19417037321352024,9.934635027647644
82,2005-05-16,2.49,2.49,2.44,2.49,1689447.0,685640,251,-1.3824729026297389,-26.86210093708209
83,2005-05-17,2.48,2.55,2.44,2.48,2239200.0,894695,249,0.7072103465216584,6.663008396593107
84,2005-05-18,2.46,2.52,2.44,2.51,1695804.0,684296,248,0.1973997685657869,-10.187359650115768
85,2005-05-19,2.52,2.52,2.45,2.48,1330508.0,534652,251,0.1098278985507184,3.4393503422557985
86,2005-05-20,2.47,2.63,2.46,2.54,5358647.0,2088009,248,-0.1594715948290415,-11.324591699967954
87,2005-05-23,2.5,2.5,2.29,2.29,5107921.0,2206827,254,-2.199918437627435,0.7350405636007418
88,2005-05-24,2.26,2.38,2.21,2.34,2725050.0,1175774,229,0.5930456135473827,26.47236632350225
89,2005-05-25,2.31,2.4,2.29,2.36,2049566.0,871565,234,-0.0011514635101184116,-21.37925686187001
90,2005-05-26,2.37,2.37,2.31,2.33,1114871.0,477409,236,-1.2804421670792765,-8.506807158775864
91,2005-05-30,2.31,2.44,2.26,2.41,3133236.0,1317049,233,0.7180609998705068,-10.043892999507221
92,2005-05-31,2.46,2.53,2.44,2.46,4520603.0,1816220,241,0.03973773097556421,1.0935536448465122
93,2005-06-01,2.44,2.46,2.37,2.4,1718883.0,713820,246,-2.151994859512829,12.124045148138695
94,2005-06-02,2.4,2.43,2.36,2.42,1808339.0,757685,240,-2.2864852602294867,20.32768426213021
95,2005-06-03,2.41,2.46,2.4,2.46,1346516.0,553421,242,-0.04276741855862021,-16.538623698383482
96,2005-06-06,2.45,2.54,2.42,2.54,3283186.0,1314456,246,2.5634756671515824,13.5221954078953
97,2005-06-07,2.55,2.56,2.46,2.48,3063569.0,1219822,254,-0.2050059594755682,45.04162141192572
98,2005-06-08,2.48,2.67,2.48,2.64,6426658.0,2477837,248,8.180059239442006,151.8379716092393
99,2005-06-09,2.6,2.69,2.57,2.63,5593452.0,2116035,264,0.7540545613124783,0.7110798129284612
100,2005-06-10,2.65,2.68,2.58,2.61,3368779.0,1285883,263,-1.976769669077372,-32.43736014657001
101,2005-06-13,2.68,2.74,2.62,2.64,5451175.0,2032597,261,-0.17885888034340214,-30.205655699202318
