Unnamed: 0,Unnamed: 0.1,open,high,low,adjclose,amount,volume,str07,pct_index_300,pct_vol_300,low_1,true_low_1,buy_profit,sell_profit
50,2019-07-22,41.03,41.47,39.1,39.22,72817608.0,1827435,65536,-0.690133299719542,4.55829667386185,40.00808,39.2,-0.8080795288085909,-0.612079528808593
51,2019-07-23,39.2,40.08,39.2,39.98,38047920.0,957733,65536,0.2176281441052641,-22.5708145492765,40.17604,40.19,0.013959350585935226,0.21490935058593408
61,2019-08-06,39.31,40.69,38.0,40.65,89215144.0,2263554,65536,-1.0708193563657489,28.1348275325358,39.035755,39.9,0.8642448425292955,1.0637448425292888
63,2019-08-08,39.76,40.9,39.56,40.7,56240512.0,1398960,65536,1.3215773879379222,5.008375246365349,39.594173,40.76,1.1658265686035136,1.3696265686035076
65,2019-08-12,41.63,41.97,39.63,41.25,80004840.0,1958594,65536,1.804581219915602,-3.766342874976636,40.17655,39.78000000000001,-0.396551818847648,-0.19765181884765326
70,2019-08-19,43.4,43.4,43.4,43.4,49239340.0,1134547,65536,2.170843057883753,57.7539899633793,42.887634,47.65,4.762365722656249,5.000615722656242
73,2019-08-22,48.16,51.3,47.15,49.95,361368544.0,7338824,65536,0.3107018954137786,4.26235372396655,46.96009,47.2,0.2399093627929716,0.4759093627929687
77,2019-08-28,45.86,46.83,45.3,46.77,186789184.0,4040069,65536,-0.3764786020251765,-28.84650015932626,45.154392,44.0,-1.1543922424316406,-0.9343922424316418
80,2019-09-02,44.68,45.4,43.8,45.38,121106248.0,2707174,65536,1.2825067967859651,14.058821978144719,43.500645,44.92,1.419355316162111,1.6439553161621063
84,2019-09-06,45.14,45.62,44.11,44.44,120412192.0,2686223,65536,0.5907798599859461,-32.904929641527126,43.200954,44.48,1.2790455627441375,1.5014455627441308
86,2019-09-10,45.53,47.15,45.02,46.91,185153600.0,4000252,65536,-0.3443285216275016,-10.844216795023033,45.613453,45.53,-0.08345291137695199,0.14419708862304503
89,2019-09-16,46.88,47.65,46.42,46.66,108370984.0,2317596,65536,-0.3690482783620941,0.01681040094665409,46.33678,44.6,-1.7367805480957017,-1.5137805480957098
99,2019-09-30,42.45,42.56,41.78,41.89,27928844.0,663990,65536,-0.9894488209414298,-10.908383035299453,41.97634,41.9,-0.07634124755859517,0.1331587524414033
102,2019-10-10,42.55,42.96,42.11,42.93,29308214.0,685070,65536,0.8170189735743794,4.440318593045589,42.465252,42.74,0.2747480773925801,0.4884480773925759
108,2019-10-18,42.38,42.55,41.68,41.88,23568652.0,558987,65536,-1.4225954214031278,26.913948616442052,41.517162,39.99,-1.5271623229980449,-1.3272123229980508
113,2019-10-25,40.5,40.7,40.06,40.54,21614472.0,535200,65536,0.6748185714617883,8.577951154822184,39.847282,40.40999999999999,0.5627175903320207,0.7647675903320135
114,2019-10-28,40.58,41.25,40.41,41.06,28027856.0,686300,65536,0.7647319973619338,25.760448640102297,39.987617,39.95,-0.03761749267577841,0.16213250732421614
115,2019-10-29,41.2,41.2,39.95,40.0,31433100.0,779500,65536,-0.4166465049826984,-15.552370377108106,39.244873,39.24,-0.0048730468749980105,0.19132695312499948
116,2019-10-30,39.9,39.9,39.24,39.29,23425684.0,593300,65536,-0.4859049211938915,-5.329817526334359,38.74417,39.03,0.28582885742187614,0.4809788574218743
118,2019-11-01,38.89,39.29,38.2,39.29,23216810.0,599013,65536,1.6888145622949713,16.116182085682308,38.692146,38.95,0.2578536987304716,0.4526036987304707
119,2019-11-04,39.29,40.35,38.95,40.2,47380404.0,1207413,65536,0.6509985097624461,3.480242827830149,39.605457,39.38,-0.22545730590820057,-0.028557305908208264
122,2019-11-07,39.15,39.45,39.01,39.34,14625705.0,372600,65536,0.17566400995763232,-10.33578140759721,39.107723,39.31,0.2022767639160179,0.3988267639160128
131,2019-11-20,42.02,42.02,41.1,41.52,45174216.0,1089925,65536,-0.9926425878633016,-6.506359919438688,40.015507,41.1,1.0844932556152358,1.2899932556152294
151,2019-12-18,41.0,41.62,40.81,41.14,52576860.0,1276734,65536,-0.22316789549210456,-24.76160556355369,39.995224,41.02000000000001,1.0247760009765727,1.2298760009765672
154,2019-12-23,41.49,41.49,40.71,40.73,48727124.0,1186900,65536,-1.2483664198145503,1.2769966654424314,40.38632,40.58,0.19368179321288892,0.39658179321288145
165,2020-01-08,42.55,42.83,41.56,41.61,53322316.0,1269090,65536,-1.1516190210637325,20.14267272385024,41.434113,41.7,0.26588745117187784,0.47438745117187153
171,2020-01-16,41.4,41.5,41.07,41.25,26657760.0,646390,65536,-0.4245535467860773,-4.1721907293307146,40.955273,41.0,0.044727325439453125,0.24972732543945142
177,2020-02-03,35.51,35.51,35.51,35.51,6828573.0,192300,65536,-7.880816204200902,-1.7448227883526068,35.186066,32.81,-2.3760656738281227,-2.2120156738281267
180,2020-02-06,34.08,34.6,33.76,34.57,37589976.0,1097300,65536,1.8610276006717936,0.8784944385817672,34.71444,34.25,-0.46443939208984375,-0.2931893920898503
187,2020-02-17,35.0,36.33,34.95,36.29,39444260.0,1099803,65536,2.2491492653715195,27.6034769469768,35.835888,36.01,0.17411209106445114,0.3541620910644454
192,2020-02-24,37.29,37.29,36.63,37.01,46237236.0,1253305,65536,-0.40125413002560784,-2.0000133140832155,36.23119,35.03,-1.201189727783202,-1.026039727783207
200,2020-03-05,37.95,38.38,37.8,38.0,54035616.0,1421300,65536,2.2279194663491264,27.078776545263356,36.757812,36.9,0.14218749999999858,0.32668749999999136
204,2020-03-11,36.29,36.66,35.82,35.98,29206856.0,803986,65536,-1.3299924315347875,-18.11414382883952,35.25529,35.0,-0.2552909851074219,-0.08029098510742472
209,2020-03-18,34.18,34.61,33.52,33.55,18689904.0,547600,65536,-1.979146449289415,-6.742161196427023,32.897285,33.06,0.16271453857422102,0.3280145385742159
213,2020-03-24,36.16,37.15,35.0,37.06,81302608.0,2233117,65536,2.685316586928632,4.371879439677073,35.401276,36.68,1.2787243652343747,1.4621243652343736
217,2020-03-30,35.35,35.67,34.05,34.48,34127288.0,981800,65536,-0.9689870244686041,2.269591663358828,34.15091,33.92,-0.2309094238281233,-0.06130942382812776
220,2020-04-02,33.8,34.37,33.56,34.37,14448129.0,424600,65536,1.6176518606397794,-3.5059230371314865,34.18358,33.9,-0.2835784912109389,-0.1140784912109396
223,2020-04-08,34.88,35.14,34.61,34.92,15694482.0,449900,65536,-0.4655057108703953,-21.98413649494953,34.368378,34.92,0.5516223144531267,0.7262223144531248
224,2020-04-09,35.0,35.29,34.92,35.01,14959495.0,426500,65536,0.3298645095414665,-9.789504151975237,34.378284,34.01,-0.3682844543457051,-0.19823445434570885
228,2020-04-15,33.68,34.09,33.6,33.68,12475974.0,368800,65536,-0.7407794651959065,-1.9664212663354832,33.12709,33.4,0.2729095458984361,0.43990954589843057
230,2020-04-17,33.78,34.19,33.78,34.0,13970554.0,411337,65536,0.9759676833982932,37.57905235405461,33.211647,34.13,0.9183529663085963,1.0890029663085912
237,2020-04-28,33.98,33.98,31.07,31.5,49204804.0,1540774,65536,0.6900755211535214,27.89647813882559,31.46178,30.830000000000002,-0.6317805480957013,-0.4776305480957035
246,2020-05-14,32.3,32.3,32.0,32.22,13661508.0,425396,65536,-1.0843570843570904,0.3847742667651088,31.554417,32.08,0.5255833435058577,0.6859833435058533
247,2020-05-15,32.34,32.65,32.08,32.1,18062236.0,558753,65536,-0.3159058600537001,4.618070501838001,31.522955,31.8,0.2770450592041023,0.43604505920409764
253,2020-05-25,31.07,31.45,31.07,31.19,6037027.0,193600,65536,0.13755014304168695,-23.54944884016345,29.997955,31.3,1.3020446777343757,1.4585446777343734
256,2020-05-28,32.45,32.57,31.82,32.19,13790794.0,429100,65536,0.286560519657475,11.171925029330687,30.806482,32.04,1.2335176849365226,1.3937176849365187
261,2020-06-04,25.79,26.1,25.77,25.88,11740321.0,453155,65536,-0.03664980608236723,-23.66057213513956,25.839172,25.56,-0.2791723632812513,-0.15137236328125425
267,2020-06-12,24.71,25.08,24.58,24.94,10412960.0,418807,65536,0.18018559115888788,5.386666440026388,24.11666,24.36,0.2433408355712885,0.3651408355712853
268,2020-06-15,24.36,25.36,24.36,24.99,15227493.0,611107,65536,-1.2013249797655834,-2.138228107642459,24.05943,24.9,0.8405708312988267,0.9650708312988243
278,2020-07-01,29.1,30.38,28.9,30.12,65791356.0,2203809,65536,2.012987636768848,34.98427952316207,29.125792,29.31,0.18420845031738153,0.33075845031737927
281,2020-07-06,31.86,32.32,31.5,32.1,70432440.0,2197838,65536,5.667707484840245,39.704381291076935,31.460932,31.25,-0.21093177795410156,-0.054681777954105115
283,2020-07-08,31.35,33.29,31.35,33.08,59229744.0,1815500,65536,1.6148978423330185,-14.269085114569002,31.77173,32.3,0.5282695770263643,0.689769577026361
288,2020-07-15,34.66,34.98,32.62,33.1,50630612.0,1499225,65536,-1.2944458660741454,-8.361193994852378,32.46323,32.2,-0.2632301330566378,-0.10223013305664352
290,2020-07-17,32.9,33.65,32.37,33.41,52219596.0,1571272,65536,0.6299474121228776,-27.14900174309,32.121964,33.72,1.5980364990234364,1.7666364990234342
292,2020-07-21,34.8,37.55,34.6,36.86,86882648.0,2382174,65536,0.2294724697134765,-18.553036325425488,35.07177,36.32,1.2482302856445315,1.4298302856445275
294,2020-07-23,39.3,39.3,37.25,38.58,81672464.0,2144394,65536,-0.04263487787546927,4.5117723451756575,36.78707,38.0,1.2129287719726562,1.402928771972654
309,2020-08-13,62.62,62.62,51.24,51.43,518597952.0,9355650,65536,-0.25668941656411537,-24.810405646064314,48.622166,46.5,-2.1221656799316406,-1.889665679931646
310,2020-08-14,46.5,51.45,46.5,51.0,207679408.0,4270848,65536,1.4867194022059271,-3.4461932674547326,49.160378,49.42,0.25962249755859546,0.5067224975585916
315,2020-08-21,62.5,67.13,55.43,62.99,443626016.0,7479087,65536,0.8482309821228329,-9.920382658589366,57.544846,56.9,-0.6448455810546889,-0.3603455810546947
316,2020-08-24,58.0,61.5,56.9,58.02,169541776.0,2860469,65536,0.784302921904545,5.948251124803039,55.094646,55.0,-0.09464645385742188,0.1803535461425696
319,2020-08-27,56.75,59.85,56.72,59.82,136924448.0,2334186,65536,0.5358967984309793,-21.322687035566133,56.341938,58.62,2.2780619812011693,2.571161981201165
327,2020-09-08,37.85,38.27,36.4,37.27,87437200.0,2361025,65536,0.5358324570552409,-6.331137779983552,35.47479,36.05,0.5752113342285128,0.7554613342285066
329,2020-09-10,37.0,37.0,34.11,35.87,82069896.0,2313500,65536,-0.056929845416942015,-7.1631970860806655,34.63376,35.06,0.4262414550781273,0.6015414550781202
340,2020-09-25,35.74,36.48,34.87,35.48,95623768.0,2694509,65536,0.15230973883813004,-17.38865580940273,33.35337,34.14,0.7866293334960943,0.9573293334960908
348,2020-10-15,36.79,36.79,34.18,34.6,169432976.0,4864000,65536,-0.1739094256412499,-1.7353358915962682,32.78223,34.05,1.2677696228027315,1.4380196228027273
358,2020-10-29,31.5,32.7,31.0,31.92,52451204.0,1642175,65536,0.7525431313815778,7.978588021791898,31.102062,30.37,-0.7320622253417959,-0.5802122253417998
365,2020-11-09,32.4,33.39,32.4,33.14,86827656.0,2625009,65536,1.957336892003636,28.308528677679657,32.14182,33.09,0.9481809997558628,1.1136309997558627
372,2020-11-18,31.43,32.26,31.43,31.84,31415052.0,984550,65536,-0.0637412432402562,8.402775823087241,31.088575,31.52,0.4314246368408199,0.589024636840815
378,2020-11-26,30.8,31.29,30.08,30.92,30101066.0,979839,65536,0.1810332539149196,-19.454083877526106,30.210638,30.3,0.08936195373535227,0.24086195373534736
379,2020-11-27,30.91,30.98,30.3,30.46,20195640.0,661600,65536,1.2435995682567036,18.768327402700677,30.09181,30.28,0.18818977355957145,0.33958977355956677
381,2020-12-01,30.29,31.13,30.29,30.75,24489350.0,795874,65536,2.154125296104037,-22.30183756065123,30.3311,30.75,0.4188995361328125,0.5726495361328077
390,2020-12-14,28.55,28.69,28.09,28.6,19312672.0,677825,65536,0.92460983755418,-24.194717748713444,27.563116,28.539999999999996,0.9768839263915972,1.119583926391595
