Unnamed: 0,Unnamed: 0.1,open,high,low,adjclose,amount,volume,str07,pct_index_300,pct_vol_300,low_1,true_low_1,buy_profit,sell_profit
57,2012-06-14,20.0,21.21,19.9,20.97,113981728.0,5491273,65536,-0.7835265670531277,-10.58909195796347,20.247562,20.18,-0.06756240844726591,0.033337591552733414
58,2012-06-15,20.75,21.19,20.18,20.63,69015952.0,3331097,65536,0.29799798470564465,6.306271521912166,20.297468,20.03,-0.26746818542480355,-0.16731818542480426
61,2012-06-20,20.79,21.75,20.41,21.47,117837944.0,5561265,65536,-0.2348922466016701,-8.715185948078616,20.781906,20.69,-0.09190612792968622,0.011543872070312489
65,2012-06-27,19.4,20.15,18.9,19.65,53400540.0,2721527,65536,-0.3144705326446617,-5.440393788266517,19.18415,19.0,-0.18415069580078125,-0.08915069580078239
66,2012-06-28,19.48,19.82,19.0,19.05,44556152.0,2303371,65536,-0.877329192546572,1.78475065927568,18.739397,18.59,-0.14939704895019545,-0.05644704895019714
73,2012-07-09,21.43,21.54,20.22,20.36,83421984.0,3998984,65536,-2.287865858344018,-0.7806859037498115,19.986616,19.7,-0.2866161346435554,-0.1881161346435576
80,2012-07-18,18.48,18.65,17.98,18.56,28393206.0,1555528,65536,0.005384806561181677,24.91436402507885,17.932718,18.34,0.4072817230224608,0.49898172302246024
82,2012-07-20,19.0,19.15,18.72,18.73,29235464.0,1544813,65536,-1.0666908658922951,-19.871110496544205,18.443785,18.23,-0.21378471374511676,-0.12263471374511781
86,2012-07-26,19.24,19.24,18.51,18.57,17528224.0,928387,65536,-0.5334564930002395,25.777088113707233,18.35518,17.7,-0.655180740356446,-0.5666807403564462
93,2012-08-06,17.63,18.35,17.63,18.3,28522148.0,1580442,65536,1.3540153118016596,40.48023860434329,18.0801,18.13,0.04990089416503807,0.14055089416503463
95,2012-08-08,18.4,18.4,17.86,18.05,21025312.0,1161835,65536,0.038511932419926787,-1.2407781966687126,17.851078,18.0,0.14892196655273438,0.23892196655273068
96,2012-08-09,18.04,18.85,18.0,18.63,36279560.0,1959810,65536,0.916816958812272,-5.6902256997675025,18.232868,18.6,0.3671318054199233,0.4601318054199197
112,2012-08-31,20.4,21.31,20.25,20.89,75915128.0,3635167,65536,-0.29393543369042874,-26.841285937318183,20.366888,20.66,0.2931119537353517,0.396411953735349
113,2012-09-03,20.85,21.26,20.66,21.2,45292824.0,2155298,65536,1.0658224747944312,48.463750375216854,20.880522,20.9,0.01947822570800639,0.12397822570800443
116,2012-09-06,21.65,21.72,21.35,21.59,28421352.0,1319113,65536,0.8154990272196683,-8.793610372796545,21.329206,21.3,-0.029206466674803977,0.07729353332519295
117,2012-09-07,21.62,21.95,21.3,21.68,44650696.0,2060822,65536,4.480075028631704,198.23987240740783,21.902412,21.51,-0.3924124145507797,-0.2848624145507834
128,2012-09-24,20.5,22.05,20.35,22.05,28035304.0,1298221,65536,0.7485016325157191,-1.6235502947186564,21.282808,21.710000000000004,0.4271916961669966,0.5357416961669941
132,2012-09-28,22.33,22.68,22.11,22.32,20518980.0,917014,65536,1.8381503917005881,9.164860638777439,22.01902,22.25,0.23097991943359375,0.34222991943359204
144,2012-10-23,21.75,21.95,21.15,21.16,24935982.0,1166179,65536,-1.2602547841424117,8.301216999881799,20.837616,21.01,0.17238403320312656,0.2774340332031251
148,2012-10-29,20.83,21.4,20.81,21.21,15677167.0,736563,65536,-0.5364983473537643,-32.564853272399795,20.790003,21.21,0.4199971771240243,0.5260471771240205
149,2012-10-30,21.21,21.6,21.21,21.48,9320205.0,435552,65536,0.18024464968580128,23.57319671915689,21.091871,21.430000000000003,0.3381287384033236,0.4452787384033208
151,2012-11-01,22.17,22.32,21.85,22.26,19764738.0,893601,65536,1.909686804268196,36.56714813735184,21.984028,22.07,0.08597213745117216,0.196322137451169
