,Unnamed: 0,Unnamed: 0.1,open,high,low,adjclose,amount,volume,str07,pct_index_300,pct_vol_300,adjclose_8,true_adjclose_8,buy_profit,sell_profit
59.0,59,2005-04-07,11.79,12.03,11.73,11.85,12026244.0,1008420,1178,1.136947188957138,45.31298300197144,11.780719,10.9,0.0,0.06928119659423793
66.0,66,2005-04-18,10.72,10.87,10.72,10.75,2232273.0,206750,1080,-1.0584346254927768,-17.394205278051444,13.030112,11.35,2.2801122665405273,0.0
68.0,68,2005-04-20,10.89,10.98,10.41,10.6,6215925.0,583540,1090,-1.5550424996635168,-3.928501144570884,12.179941,11.2,1.5799411773681644,0.0
78.0,78,2005-05-11,11.05,11.1,10.8,10.82,2139220.0,195650,1105,-1.2299031848249875,-13.838747796310216,10.912829,10.0,0.0,-0.09282939910888643
79.0,79,2005-05-12,10.8,10.88,10.55,10.6,4037617.0,379405,1082,-1.7774574485779238,13.123941956948464,10.911939,10.05,0.0,-0.31193866729736364
80.0,80,2005-05-13,10.6,10.79,10.4,10.78,4095306.0,387403,1060,0.19417037321352024,9.934635027647644,11.285641,10.0,0.0,-0.505640716552735
81.0,81,2005-05-16,10.69,10.75,9.95,10.3,6194896.0,601500,1078,-1.3824729026297389,-26.86210093708209,10.794037,9.42,0.0,-0.4940368652343743
84.0,84,2005-05-19,10.25,10.25,10.05,10.11,2221592.0,218815,1006,0.1098278985507184,3.4393503422557985,9.968685,9.3,0.0,0.14131484985351506
93.0,93,2005-06-01,9.3,9.3,8.6,8.69,4507116.0,509460,930,-2.151994859512829,12.124045148138695,7.7974854,8.85,-0.8925146484374995,0.0
99.0,99,2005-06-09,9.18,9.33,9.0,9.19,27068186.0,2955151,918,0.7540545613124783,0.7110798129284612,10.844283,9.2,1.6542831039428716,0.0
100.0,100,2005-06-10,9.2,9.2,8.85,9.0,10554537.0,1170657,919,-1.976769669077372,-32.43736014657001,10.761693,9.29,1.761693000793457,0.0
107.0,107,2005-06-21,9.25,9.33,9.08,9.2,11800756.0,1285039,927,-1.1133670249155905,-32.736263459688104,8.100705,8.62,0.0,1.0992948532104485
123.0,123,2005-07-13,8.15,8.18,7.63,7.63,40654708.0,5284916,848,-0.656241929046042,-37.29870906151954,10.470293,7.0600000000000005,0.0,-2.8402930450439454
124.0,124,2005-07-14,7.4,7.67,7.35,7.53,12012804.0,1596663,763,0.3970551741252493,-0.3923249268367289,9.889668,7.23,0.0,-2.3596684646606443
128.0,128,2005-07-20,6.9,7.03,6.9,6.98,5086819.0,728307,692,0.8413015641268062,8.041950288507692,8.259555,7.49,1.2795548629760738,0.0
132.0,132,2005-07-26,7.06,7.28,6.98,7.23,11916135.0,1653985,706,2.289755619354384,84.72096369700981,7.574122,7.81,0.34412195205688434,0.0
148.0,148,2005-08-17,8.05,8.48,7.93,8.47,23600750.0,2863895,805,0.8412164307028069,-10.074878203952364,8.515481,7.930000000000001,0.0,-0.04548099517822202
152.0,152,2005-08-23,8.02,8.05,7.83,7.87,8128979.0,1026936,802,-0.8865800122360934,-3.895706128042221,7.971456,8.24,0.10145605087280263,0.0
168.0,168,2005-09-14,9.9,10.08,9.69,10.0,23747952.0,2418989,990,0.6661340361289625,20.37983211726821,10.799253,9.99,0.0,-0.7992534637451172
171.0,171,2005-09-19,9.65,10.13,9.65,9.99,29881184.0,2995798,966,0.3772648812907509,5.428674034611559,11.542205,10.26,1.5522048568725584,0.0
172.0,172,2005-09-20,10.06,10.23,9.83,10.08,28630160.0,2852710,999,-0.9493996746092304,26.45770247046617,11.581623,10.34,1.501623077392578,0.0
174.0,174,2005-09-22,9.9,10.6,9.9,10.19,43484048.0,4233628,993,-2.238434578202264,-2.299500671317578,11.496449,11.16,1.30644947052002,0.0
176.0,176,2005-09-26,9.83,10.0,9.4,9.99,10736188.0,1101521,983,0.25432516509305003,-23.480142224694692,10.857244,11.07,0.8672435379028318,0.0
177.0,177,2005-09-27,10.0,10.28,9.9,9.99,19694396.0,1946499,999,-1.5536538629039254,25.4612369061954,10.39543,10.92,0.4054296112060545,0.0
