Unnamed: 0,Unnamed: 0.1,open,high,low,adjclose,amount,volume,str07,pct_index_300,pct_vol_300,low_1,true_low_1,buy_profit,sell_profit
59,2010-02-02,109.0,110.05,107.66,107.98,64001588.0,586366,10831,-0.20680620799249366,-12.054702886140655,106.92982,102.4,-4.529817199707026,-4.017817199707039
66,2010-02-11,105.7,107.02,105.7,106.85,97308848.0,913201,10680,0.1950761170207871,4.591358465341823,105.36332,106.3,0.9366806030273409,1.468180603027335
68,2010-02-22,108.8,108.82,105.8,106.65,109069096.0,1021005,10960,-0.5517826825127359,12.406789805156679,105.62197,104.71,-0.9119711303711,-0.38842113037111403
80,2010-03-10,106.28,109.11,105.0,108.83,274908512.0,2562479,10595,-0.7916245697034974,-14.351440528421245,105.989105,107.55,1.5608947753906222,2.0986447753906106
81,2010-03-11,108.2,110.88,107.55,109.5,149740512.0,1374001,10883,-0.09086224612692152,2.2978246584918867,107.86499,106.01,-1.8549902343749949,-1.3249402343750063
82,2010-03-12,109.8,109.87,106.01,106.01,135777760.0,1258968,10950,-1.3299925840248306,-15.857582988658507,105.56467,105.0,-0.564666748046875,-0.039666748046883527
93,2010-03-29,108.5,108.66,107.56,108.1,84960216.0,786371,10810,2.5508396946564806,78.57513436884187,107.48771,109.1,1.612290954589838,2.157790954589828
94,2010-03-31,109.1,112.52,109.1,111.8,200608496.0,1803358,10810,-0.6267246065149612,-5.869720527214607,109.31084,110.95,1.6391632080078153,2.1939132080077997
95,2010-04-01,111.78,113.84,110.95,113.01,166645280.0,1481904,11180,1.3847997824014024,27.573795013945322,111.71262,110.76,-0.9526235961914011,-0.39882359619141994
99,2010-04-08,118.0,124.5,117.85,122.0,393778272.0,3220247,11856,-1.1872038264515328,15.134064346768785,119.068344,121.11,2.041655883789062,2.6472058837890557
100,2010-04-09,121.9,126.96,121.11,123.57,294637984.0,2362614,12200,0.9690026712562141,-17.535898583913422,122.54843,123.8,1.2515686035156222,1.8705686035156077
107,2010-04-20,140.68,147.97,136.0,146.87,571644480.0,4017191,13570,-0.09602004772669703,-27.45923658872855,141.59402,142.98,1.3859753417968648,2.1008753417968364
109,2010-04-22,145.98,152.88,145.3,146.95,363867456.0,2452921,14600,-1.085680388546284,6.205678429363504,146.7803,144.44,-2.3403039550781273,-1.6181039550781406
115,2010-04-30,137.01,138.95,131.48,133.9,253358880.0,1890993,13761,0.2385574139069257,12.881858510472169,133.4253,131.22,-2.205292968750001,-1.5491929687500203
123,2010-05-13,131.5,135.5,129.01,135.32,126091736.0,954683,13010,2.4395350157549567,4.0441795409106085,132.97917,133.33,0.350828247070325,1.0174782470703008
124,2010-05-14,134.25,138.8,133.33,136.9,171479568.0,1253558,13532,-0.6543328333754705,-22.933866306138626,134.82996,132.01,-2.819956054687509,-2.159906054687525
144,2010-06-17,162.11,163.79,158.15,159.59,153908144.0,958079,16150,-0.5850221286251234,-19.591977875954004,158.6495,146.0,-12.649505615234375,-11.919505615234385
148,2010-06-23,150.3,154.98,149.89,153.33,100673304.0,659234,15119,-0.9059819234693124,-8.94131714373615,150.91486,152.26,1.345144042968741,2.106444042968718
152,2010-06-29,148.01,149.5,142.42,143.0,171482000.0,1184367,14820,-4.592201061550815,75.95985051485303,140.08055,141.38,1.299448852539058,2.0063488525390483
166,2010-07-19,156.35,163.37,156.35,162.0,187079072.0,1161747,15830,2.5358067068532497,53.630910174974396,159.21378,160.0,0.786224365234375,1.586224365234358
167,2010-07-20,162.0,163.4,160.0,162.33,167521328.0,1038646,16200,2.200583790312672,35.75452953855597,160.71368,161.8,1.0863159179687614,1.8953159179687304
168,2010-07-21,162.5,166.0,161.8,161.88,153449360.0,935776,16233,0.21265730439539168,-3.24259081755508,161.50317,161.88,0.37682617187499545,1.1862261718749778
172,2010-07-27,169.79,174.7,168.48,172.0,149151376.0,868465,17000,-0.5453478237669285,-7.055132821324128,169.16664,170.1,0.9333587646484318,1.7838587646484143
176,2010-08-02,171.99,177.52,170.0,177.52,157975488.0,900594,17125,1.6877843038151097,14.650615125632616,173.9998,174.5,0.5001983642578125,1.3726983642577864
177,2010-08-03,177.6,178.38,174.5,174.5,82278808.0,465779,17752,-1.7584933859395968,13.945642310849935,172.58443,174.5,1.9155731201171875,2.7880731201171614
188,2010-08-18,193.0,200.0,191.01,198.58,222387184.0,1127125,19470,-0.16755656308521386,-7.46251758206411,193.16673,193.28,0.11326721191406364,1.0796672119140567
193,2010-08-25,186.0,186.0,178.0,178.55,104337704.0,574256,18537,-2.3631187260245268,4.119608151374332,177.7468,178.55,0.8032043457031364,1.6959543457031145
221,2010-10-14,195.98,198.88,185.18,189.0,364509408.0,1919801,65536,0.20387993460924125,24.206212621779326,186.98651,190.2,3.2134887695312386,4.164488769531232
226,2010-10-21,200.0,200.8,197.0,198.54,87062120.0,437859,65536,-0.6532465085608008,-25.608364480161534,195.44147,197.3,1.8585327148437614,2.8450327148437395
232,2010-10-29,202.91,210.0,201.0,208.0,102247720.0,494765,65536,-0.52123648714274,2.1449167954726622,204.36533,206.84,2.4746740722656284,3.5088740722655984
235,2010-11-03,219.44,234.01,219.0,226.0,278996608.0,1223243,65536,-1.2355874598989902,-18.431269605958754,220.79138,220.13,-0.6613818359375045,0.4392681640624687
247,2010-11-22,262.0,279.51,262.0,279.51,259719024.0,945034,65536,-0.21737420765370885,-0.16182579056154278,266.72824,268.0,1.271759033203125,2.6117590332031
253,2010-11-30,263.8,265.98,250.0,255.96,285587872.0,1114433,65536,-1.66329681352958,45.37250953862242,246.9568,249.98999999999998,3.033197631835918,4.283147631835902
264,2010-12-15,239.5,245.93,238.1,240.97,240339056.0,990410,65536,-0.6676923171033855,-14.071176268031484,236.37534,242.00999999999996,5.6346643066405875,6.8447143066405545
273,2010-12-28,212.7,218.0,204.0,215.9,195075104.0,925045,65536,-1.7672620987124632,-19.55430406457668,207.37958,213.01,5.630422363281241,6.695472363281226
275,2010-12-30,218.42,218.5,214.52,216.0,164443696.0,762047,65536,0.07413866870467077,20.110856215401697,211.32384,214.56,3.2361627197265648,4.308962719726537
285,2011-01-17,209.88,216.41,207.02,207.49,190371136.0,902442,65536,-3.800624866585167,25.221668341504344,203.96877,203.18,-0.7887652587890557,0.22713474121093213
289,2011-01-24,215.81,218.0,203.6,210.5,141995616.0,681340,65536,-0.9797349386283072,-10.437908907827351,205.76842,205.5,-0.2684173583984375,0.7590826416015375
293,2011-01-28,212.1,214.43,211.47,211.5,62884264.0,294897,65536,0.3393392301922704,-23.69935485006832,209.53783,206.0,-3.5378265380859375,-2.507826538085965
294,2011-01-31,210.07,212.99,206.0,209.5,98164808.0,471942,65536,1.3096280880154465,6.4943531465887485,205.55927,199.1,-6.459265136718756,-5.463765136718763
297,2011-02-10,201.3,209.0,198.0,209.0,198731376.0,978725,65536,2.0786267449316886,10.281653958343151,202.5577,207.0,4.4423065185546875,5.477306518554656
306,2011-02-23,220.35,223.6,217.0,221.96,104277648.0,474618,65536,0.3527649055816484,-33.875041474780666,216.38614,221.4,5.013861083984381,6.120861083984352
319,2011-03-14,226.99,229.7,226.09,226.7,64408440.0,283653,65536,0.4785396227112271,-5.235291128697061,223.35005,218.0,-5.3500518798828125,-4.2600518798828375
320,2011-03-15,226.7,227.9,218.0,221.99,136651920.0,616318,65536,-1.806970443651701,50.78396326142296,215.82713,220.4,4.572866821289068,5.674866821289044
326,2011-03-23,214.8,217.02,212.01,215.6,104138288.0,485588,65536,1.3022190781145189,25.902605900949613,211.60803,213.33,1.7219677734375125,2.788617773437494
334,2011-04-06,206.9,208.5,202.88,203.63,87685424.0,429284,65536,1.1714990237508216,67.72191182647575,201.83356,198.01,-3.823557128906259,-2.833507128906291
341,2011-04-15,211.1,212.39,208.97,209.0,75578672.0,358695,65536,0.16042653180501354,-11.753516470378669,205.82773,202.01,-3.817728271484384,-2.8076782714844057
343,2011-04-19,208.02,211.66,203.17,211.0,84721128.0,408875,65536,-1.8940656776129439,-1.7043731545950846,205.07538,208.02,2.9446215820312602,3.984721582031227
