Unnamed: 0,Unnamed: 0.1,open,high,low,adjclose,amount,volume,str07,pct_index_300,pct_vol_300,low_1,true_low_1,buy_profit,sell_profit
59,2005-04-07,12.22,12.6,12.09,12.18,23833476.0,1929877,1224,1.136947188957138,45.31298300197144,12.058602,12.0,-0.058602333068847656,0.0013976669311510648
66,2005-04-18,8.0,8.12,7.81,7.85,13410683.0,1695900,808,-1.0584346254927768,-17.394205278051444,7.855157,7.8100000000000005,-0.04515689849853466,-0.006106898498535074
68,2005-04-20,7.86,7.87,7.33,7.54,15961905.0,2129402,786,-1.5550424996635168,-3.928501144570884,7.4245014,6.79,-0.6345014190673828,-0.6005514190673837
78,2005-05-11,6.94,7.1,6.76,6.89,7325298.0,1053918,695,-1.2299031848249875,-13.838747796310216,6.741964,6.8,0.05803613662719709,0.09203613662719601
79,2005-05-12,6.87,6.98,6.8,6.88,8985156.0,1296039,689,-1.7774574485779238,13.123941956948464,6.7238727,6.83,0.1061273384094239,0.14027733840942336
80,2005-05-13,6.86,7.0,6.83,6.88,8072342.0,1163375,688,0.19417037321352024,9.934635027647644,6.7785096,6.8,0.021490383148193182,0.0554903831481921
81,2005-05-16,6.86,6.98,6.8,6.92,2354541.0,342839,688,-1.3824729026297389,-26.86210093708209,6.7724657,6.31,-0.4624657058715824,-0.4309157058715831
93,2005-06-01,6.78,6.8,6.67,6.69,4029909.75,598058,682,-2.151994859512829,12.124045148138695,6.620291,6.29,-0.3302912330627441,-0.29884123306274457
95,2005-06-03,6.3,6.45,6.29,6.35,1772844.25,280575,632,-0.04276741855862021,-16.538623698383482,6.292691,6.27,-0.022691230773926208,0.00865876922607356
96,2005-06-06,6.35,6.55,6.27,6.46,5868583.0,922740,635,2.5634756671515824,13.5221954078953,6.4571753,6.31,-0.14717525482177773,-0.11562525482177843
99,2005-06-09,7.02,7.2,6.9,6.96,12342699.0,1752624,702,0.7540545613124783,0.7110798129284612,6.9009404,6.8,-0.10094041824340838,-0.06694041824340946
100,2005-06-10,7.0,7.05,6.8,6.85,7642240.0,1107131,696,-1.976769669077372,-32.43736014657001,6.7504253,6.84,0.08957466125488267,0.12377466125488201
107,2005-06-21,7.11,7.13,6.99,7.12,6617883.5,938018,711,-1.1133670249155905,-32.736263459688104,7.022758,7.08,0.057241992950439524,0.09264199295043873
123,2005-07-13,7.0,7.0,6.34,6.4,22718608.0,3492686,704,-0.656241929046042,-37.29870906151954,6.4001613,6.49,0.08983873367309592,0.1222887336730949
124,2005-07-14,6.49,6.7,6.49,6.63,7685275.5,1158414,640,0.3970551741252493,-0.3923249268367289,6.543054,6.49,-0.053054103851318146,-0.020604103851319167
128,2005-07-20,6.41,6.53,6.38,6.47,4652949.0,721355,641,0.8413015641268062,8.041950288507692,6.4404454,6.47,0.029554576873779048,0.06190457687377826
132,2005-07-26,6.81,6.96,6.75,6.89,12693915.0,1842640,681,2.289755619354384,84.72096369700981,6.8519974,6.81,-0.04199737548828164,-0.00794737548828195
148,2005-08-17,7.5,7.51,7.35,7.48,11291685.0,1520837,759,0.8412164307028069,-10.074878203952364,7.3649373,7.08,-0.2849373054504394,-0.24953730545044017
152,2005-08-23,6.96,7.08,6.85,6.98,14095484.0,2027591,697,-0.8865800122360934,-3.895706128042221,6.895209,6.94,0.04479116439819375,0.07949116439819282
