,Unnamed: 0,open,high,low,adjclose,amount,volume,str07,adjclose_4,true_adjclose_4,buy_profit,sell_profit
264.0,2001-03-01,9.36,9.42,9.35,9.41,3868101.0,412300,936,9.333385,8.94,0.0,0.07661453247070327
267.0,2001-03-06,9.2,9.2,9.05,9.07,11247394.0,1232700,925,9.093793,9.06,0.0,-0.023792915344237997
269.0,2001-03-08,8.91,8.96,8.85,8.89,54280920.0,6103600,894,9.357528,9.3,0.4675277328491205,0.0
270.0,2001-03-09,8.9,8.93,8.8,8.88,47396672.0,5356900,889,9.124989,9.95,0.24498855590820234,0.0
276.0,2001-03-19,10.04,10.2,9.93,10.14,68788104.0,6810700,1004,10.234765,9.93,0.0,-0.09476505279540959
285.0,2001-03-30,10.15,10.2,10.03,10.17,23232250.0,2298600,1015,10.063484,10.15,0.0,0.10651580810546868
310.0,2001-05-11,9.95,10.03,9.78,9.88,8161289.0,826200,995,9.820301,10.05,-0.05969894409179766,0.0
319.0,2001-05-24,10.2,10.38,10.15,10.25,39655836.0,3860400,1019,10.349921,10.69,0.09992122650146484,0.0
320.0,2001-05-25,10.25,10.44,10.1,10.42,55222760.0,5349100,1025,10.490348,10.75,0.07034786224365241,0.0
338.0,2001-06-21,10.18,10.38,10.15,10.32,8145480.0,792700,1013,10.170829,10.53,-0.14917118072509794,0.0
343.0,2001-06-28,10.53,10.6,10.35,10.38,13890579.0,1325200,1053,10.509622,10.38,0.0,0.0
353.0,2001-07-12,10.2,10.24,10.15,10.19,5457976.0,535600,1021,10.217477,10.03,0.0,-0.027476844787598154
354.0,2001-07-13,10.18,10.25,10.16,10.17,6855509.0,672800,1019,10.193559,10.08,0.0,-0.023558692932128977
355.0,2001-07-16,10.31,10.39,10.1,10.13,9931191.0,976700,1017,10.206296,10.22,0.07629596710205,0.0
359.0,2001-07-20,10.12,10.25,10.08,10.22,10307841.0,1011900,1008,10.1555605,9.85,0.0,0.06443950653076236
362.0,2001-07-25,10.0,10.1,9.99,10.05,8160202.0,813200,1000,10.069265,9.1,0.0,-0.019265365600585227
371.0,2001-08-07,8.45,8.75,8.31,8.69,7915369.0,923600,849,8.624768,9.02,-0.06523174285888622,0.0
375.0,2001-08-13,9.0,9.03,8.87,9.02,6221854.0,691800,895,8.929052,8.76,0.0,0.09094764709472614
376.0,2001-08-14,9.02,9.07,8.8,8.89,5995260.0,669300,902,8.914466,8.9,0.024465904235839275,0.0
383.0,2001-08-23,8.76,8.76,8.6,8.69,3151839.0,363500,877,8.713822,8.34,0.0,-0.023822364807129404
385.0,2001-08-27,8.6,8.6,8.2,8.3,7518130.0,898200,866,8.495434,8.57,0.19543380737304616,0.0
387.0,2001-08-29,8.48,8.48,8.23,8.34,3769401.0,452100,836,8.341767,8.62,0.0017673110961915484,0.0
390.0,2001-09-03,8.55,8.55,8.41,8.43,3177477.0,376300,857,8.500814,8.28,0.0,-0.07081443786621122
398.0,2001-09-13,8.3,8.39,8.25,8.26,2612001.0,314500,830,8.276831,8.19,0.0,-0.01683067321777365
403.0,2001-09-20,8.28,8.32,8.19,8.24,2635765.0,318400,819,8.209999,8.09,0.0,0.030000915527343963
408.0,2001-09-27,8.09,8.18,8.0,8.07,2637530.0,327300,809,8.075849,7.6,0.0,-0.005848579406737997
413.0,2001-10-11,7.57,7.65,7.34,7.34,4197795.0,563500,760,7.5293365,7.289999999999999,0.0,-0.189336452484131
425.0,2001-10-29,7.45,7.55,7.45,7.53,3427707.0,457100,743,7.471085,7.569999999999999,-0.058914928436279546,0.0
430.0,2001-11-05,7.58,7.66,7.42,7.6,2806398.0,371800,757,7.542245,7.31,0.0,0.05775508880615199
432.0,2001-11-07,7.6,7.6,7.19,7.2,4629815.0,631600,761,7.4274197,7.42,0.22741966247558576,0.0
436.0,2001-11-13,7.34,7.46,7.22,7.42,3134745.0,426900,737,7.376204,7.79,-0.04379598617553704,0.0
440.0,2001-11-19,7.6,7.82,7.6,7.79,4627633.0,597100,765,7.806442,7.83,0.01644178390502926,0.0
444.0,2001-11-23,7.85,7.86,7.75,7.83,5360730.0,686500,785,7.834941,7.97,0.004940910339355398,0.0
446.0,2001-11-27,7.81,8.05,7.8,7.99,10453886.0,1311600,782,7.90951,8.07,-0.08048986434936545,0.0
449.0,2001-11-30,7.95,8.05,7.95,8.04,7722518.0,965800,797,8.036354,8.28,-0.0036459350585928973,0.0
450.0,2001-12-03,8.05,8.1,8.03,8.07,10704314.0,1327000,804,8.094175,8.18,0.024175338745116903,0.0
457.0,2001-12-12,8.0,8.0,7.9,7.91,4492563.0,566300,800,8.0047655,7.8,0.0,-0.09476551055908189
458.0,2001-12-13,7.91,7.92,7.77,7.78,4983377.0,635200,791,7.8623834,7.75,0.0,-0.08238336563110327
462.0,2001-12-19,7.85,7.85,7.75,7.75,2587157.0,331200,780,7.7153535,7.440000000000001,0.0,0.03464651107788086
463.0,2001-12-20,7.7,7.74,7.55,7.61,5253384.0,690600,775,7.6611266,7.56,0.0,-0.05112661361694304
464.0,2001-12-21,7.6,7.63,7.54,7.63,2344293.0,309100,761,7.5906267,7.609999999999999,0.0,0.03937328338623036
468.0,2001-12-27,7.6,7.64,7.52,7.61,2873534.0,379000,756,7.545466,7.31,0.0,0.06453405380249055
470.0,2001-12-31,7.61,7.67,7.6,7.65,1939155.0,253800,761,7.618217,7.19,0.0,0.03178300857543981
478.0,2002-01-15,7.0,7.1,6.91,6.99,3177166.0,453300,708,7.0632343,6.6000000000000005,0.0,-0.0732343292236326
489.0,2002-01-30,6.74,6.89,6.72,6.8,2628310.0,386600,679,6.7425604,7.280000000000001,-0.05743961334228498,0.0
496.0,2002-02-08,7.5,7.6,7.35,7.36,29915488.0,3996500,731,7.5450234,7.3,0.0,-0.18502344131469695
501.0,2002-03-01,7.28,7.28,7.15,7.15,4231088.0,588700,730,7.2642655,7.91,0.11426553726196254,0.0
504.0,2002-03-06,7.4,7.62,7.37,7.6,23143328.0,3080000,737,7.564492,7.89,-0.03550777435302699,0.0
505.0,2002-03-07,7.81,8.12,7.8,7.91,53030420.0,6709400,760,8.070887,7.88,0.0,-0.16088661193847642
515.0,2002-03-21,7.98,8.06,7.9,8.0,14666394.0,1833800,793,7.971294,7.78,0.0,0.028706073760986328
525.0,2002-04-04,7.1,7.66,7.1,7.59,3495360.0,461600,743,7.4320073,7.88,-0.15799268722534165,0.0
528.0,2002-04-09,7.84,7.9,7.77,7.87,6945322.0,885400,780,7.8735385,7.68,0.0,-0.0035384941101073153
530.0,2002-04-11,7.9,7.93,7.7,7.7,4684887.0,601300,788,7.81655,7.68,0.0,-0.11654977798461896
552.0,2002-05-20,7.48,7.49,7.3,7.4,4335762.0,591582,748,7.433932,7.66,0.03393182754516566,0.0
554.0,2002-05-22,7.65,7.85,7.48,7.76,9187433.0,1193131,763,7.698001,7.67,0.0,0.06199909210205057
557.0,2002-05-27,7.7,7.75,7.61,7.68,1391430.0,181430,766,7.6762743,7.51,0.0,0.0037257003784176845
562.0,2002-06-03,7.5,7.5,7.31,7.38,4934847.0,665107,751,7.4228373,7.449999999999999,0.04283725738525401,0.0
564.0,2002-06-05,7.42,7.42,7.17,7.18,4010073.0,550572,742,7.3028464,7.409999999999999,0.12284643173217802,0.0
565.0,2002-06-06,7.12,7.56,7.06,7.45,5679798.0,776856,718,7.327717,7.39,0.0,0.12228317260742205
572.0,2002-06-17,7.3,7.31,7.24,7.3,1460583.0,200600,732,7.292483,7.55,-0.007517147064208807,0.0
573.0,2002-06-18,7.28,7.43,7.28,7.39,1998386.0,270600,730,7.3176484,8.31,-0.07235158920288054,0.0
583.0,2002-07-03,8.46,8.5,8.38,8.44,7931731.0,941400,847,8.569544,8.52,0.12954383850097706,0.0
593.0,2002-07-17,8.55,8.69,8.53,8.67,18386380.0,2132000,859,8.721354,8.48,0.0,-0.051353530883789134
597.0,2002-07-23,8.5,8.6,8.45,8.48,16281482.0,1916200,862,8.708842,8.55,0.22884227752685504,0.0
599.0,2002-07-25,8.51,8.6,8.38,8.42,10483047.0,1240000,851,8.552182,8.81,0.13218219757080085,0.0
601.0,2002-07-29,8.42,8.55,8.4,8.55,5865342.0,691814,840,8.45583,9.1,-0.09417037963867259,0.0
608.0,2002-08-07,9.1,9.18,9.06,9.11,15471249.0,1698020,910,9.210448,8.78,0.0,-0.10044826507568416
611.0,2002-08-12,8.85,8.95,8.8,8.84,11232314.0,1267415,888,8.922695,8.86,0.08269515991210952,0.0
612.0,2002-08-13,8.8,8.84,8.73,8.78,6410096.0,730982,873,8.768583,8.81,-0.011416702270507173,0.0
614.0,2002-08-15,8.88,8.89,8.81,8.82,6247924.0,706371,886,8.762333,9.02,-0.05766708374023466,0.0
620.0,2002-08-23,9.05,9.08,8.98,8.98,15732358.0,1746950,903,9.082247,8.77,0.0,-0.10224678039550739
630.0,2002-09-06,8.52,8.58,8.46,8.48,11938630.0,1404734,859,8.566701,8.4,0.0,-0.0867009353637691
632.0,2002-09-10,8.39,8.46,8.39,8.42,3751239.0,445961,839,8.402002,8.3,0.0,0.017997665405273366
633.0,2002-09-11,8.45,8.45,8.26,8.33,6322881.0,761743,842,8.38212,8.34,0.05212013244628899,0.0
635.0,2002-09-13,8.4,8.44,8.35,8.42,2699999.0,321752,840,8.383935,8.4,0.0,0.03606502532958977
652.0,2002-10-16,8.0,8.1,7.96,7.97,4053439.0,503897,800,8.024673,8.39,0.05467346191406275,0.0
655.0,2002-10-21,8.1,8.1,8.0,8.09,1579270.0,196240,804,8.037137,8.32,-0.05286296844482408,0.0
674.0,2002-11-19,8.48,8.52,8.36,8.49,4564506.0,540385,847,8.445931,8.2,0.0,0.04406856536865256
677.0,2002-11-22,8.15,8.29,8.06,8.16,6687520.0,819571,815,8.183083,8.26,0.023082580566406108,0.0
687.0,2002-12-06,8.1,8.11,8.02,8.06,2074795.0,256982,805,8.039433,8.03,0.0,0.020567474365234872
694.0,2002-12-17,8.12,8.28,8.12,8.28,6770095.0,825450,812,8.20836,8.26,0.0,0.07164028167724545
696.0,2002-12-19,8.2,8.2,8.1,8.18,2903816.0,356392,816,8.199295,8.18,0.0,0.0
699.0,2002-12-24,8.3,8.32,8.18,8.22,4528127.0,550569,826,8.255831,7.85,0.0,-0.03583076477050717
716.0,2003-01-17,8.46,8.52,8.35,8.5,16483791.0,1948657,846,8.511422,8.5,0.0,0.0
717.0,2003-01-20,8.5,8.51,8.4,8.48,9796982.0,1156522,850,8.517805,8.6,0.03780509948730426,0.0
722.0,2003-01-28,8.61,8.61,8.5,8.54,4188995.0,490726,860,8.568441,8.8,0.02844139099121179,0.0
725.0,2003-02-11,8.7,8.75,8.65,8.73,5636615.0,648423,874,8.747972,8.55,0.0,-0.01797153472900348
737.0,2003-02-27,8.65,8.71,8.6,8.64,3762939.0,434189,865,8.643796,8.71,0.003795967102050213,0.0
740.0,2003-03-04,8.75,8.78,8.66,8.75,4428914.0,507466,875,8.715361,8.51,0.0,0.03463935852050781
743.0,2003-03-07,8.56,8.61,8.51,8.54,2553344.0,298700,860,8.5645895,8.49,0.0,-0.024589500427246946
746.0,2003-03-12,8.44,8.53,8.42,8.51,3155324.0,372712,845,8.471249,8.5,0.0,0.03875137329101541
754.0,2003-03-24,8.79,8.84,8.71,8.75,10051517.0,1145840,872,8.770145,8.92,0.020145416259765625,0.0
759.0,2003-03-31,8.93,9.17,8.93,9.12,22431150.0,2469645,892,9.138439,9.01,0.0,-0.018439178466797657
760.0,2003-04-01,9.14,9.16,9.05,9.12,16961424.0,1863141,912,9.195549,8.97,0.0,-0.07554901123046953
763.0,2003-04-04,8.88,9.05,8.88,9.01,12775044.0,1423767,888,9.050964,9.43,0.04096435546875021,0.0
766.0,2003-04-09,9.05,9.5,9.0,9.42,49432108.0,5303000,904,9.405209,9.66,-0.014791412353515554,0.0
773.0,2003-04-18,9.38,9.62,9.35,9.42,31272664.0,3294579,932,9.542059,8.8,0.0,-0.12205894470214851
774.0,2003-04-21,9.42,9.42,9.08,9.24,15942646.0,1730807,942,9.370927,8.71,0.0,-0.1309268569946287
776.0,2003-04-23,9.17,9.18,9.0,9.02,14593298.0,1607821,918,9.118492,8.73,0.0,-0.09849212646484418
777.0,2003-04-24,8.98,9.03,8.73,8.8,17833512.0,2000603,902,8.945662,9.02,0.14566154479980398,0.0
778.0,2003-04-25,8.8,8.87,8.68,8.71,10061340.0,1146364,880,8.748255,8.76,0.03825477600097571,0.0
795.0,2003-05-30,9.36,9.58,9.25,9.31,21446736.0,2283494,934,9.442686,9.0,0.0,-0.1326860809326167
801.0,2003-06-09,8.89,8.9,8.8,8.81,6442824.0,729400,890,8.83763,9.1,0.027630271911620596,0.0
802.0,2003-06-10,8.81,8.9,8.8,8.82,3860906.0,436953,881,8.7824335,9.0,-0.03756649017334013,0.0
805.0,2003-06-13,9.06,9.17,9.05,9.1,11419107.0,1253730,906,9.093845,8.75,0.0,0.00615463256835902
807.0,2003-06-17,9.0,9.02,8.91,8.97,6315482.0,702450,900,8.989077,8.79,0.0,-0.019076614379882173
817.0,2003-07-01,8.59,8.68,8.55,8.56,3306183.0,384300,856,8.599345,8.85,0.03934520721435497,0.0
821.0,2003-07-07,8.77,8.88,8.73,8.85,8724002.0,991521,870,8.812707,9.09,-0.03729305267333949,0.0
832.0,2003-07-22,9.1,9.4,9.1,9.3,21221540.0,2285810,908,9.276269,9.32,-0.023731040954590554,0.0
837.0,2003-07-29,9.32,9.38,9.28,9.35,8933106.0,957091,932,9.322387,9.3,0.0,0.02761325836181605
838.0,2003-07-30,9.34,9.5,9.28,9.3,13723910.0,1462710,935,9.368656,9.33,0.06865615844726491,0.0
841.0,2003-08-04,9.38,9.38,9.26,9.3,20110496.0,2158288,927,9.337505,9.11,0.0,-0.037505340576171164
845.0,2003-08-08,9.12,9.15,9.09,9.11,7814848.0,857820,914,9.129359,8.81,0.0,-0.019359245300293537
862.0,2003-09-03,8.88,8.98,8.85,8.9,4773322.0,536882,899,8.934928,8.5,0.0,-0.03492794036865199
877.0,2003-09-24,8.66,8.75,8.66,8.73,4219642.0,483909,868,8.692337,8.89,-0.037662963867187926,0.0
882.0,2003-10-08,8.85,8.98,8.85,8.94,7691881.0,862464,889,8.927404,9.37,-0.012595596313476065,0.0
891.0,2003-10-21,8.97,9.1,8.88,9.06,7221783.0,800723,900,9.016319,8.87,0.0,0.04368072509765675
894.0,2003-10-24,9.04,9.09,8.75,8.82,16712742.0,1881200,904,8.994489,9.36,0.174488716125488,0.0
896.0,2003-10-28,8.9,9.38,8.8,9.37,38389804.0,4159460,887,9.181997,9.52,-0.18800270080566328,0.0
906.0,2003-11-11,9.13,9.17,8.77,9.0,25775134.0,2893558,913,9.10047,8.78,0.0,-0.10046958923339844
910.0,2003-11-17,8.85,8.96,8.75,8.78,8070372.0,914800,885,8.756243,8.62,0.0,0.023757247924804048
914.0,2003-11-21,8.78,8.87,8.6,8.62,13533723.0,1554830,877,8.659223,8.8,0.03922260284423906,0.0
921.0,2003-12-02,9.08,9.09,8.88,8.98,33777636.0,3777306,909,9.160962,9.09,0.18096210479736285,0.0
927.0,2003-12-10,9.01,9.17,9.0,9.15,23588978.0,2586254,901,9.153343,8.8,0.0,-0.0033432006835933947
946.0,2004-01-07,9.8,10.0,9.64,9.92,63406140.0,6477442,979,10.079605,9.38,0.0,-0.15960510253906257
958.0,2004-02-04,10.48,10.78,10.35,10.56,48901800.0,4618970,1048,10.693556,10.61,0.1335558319091792,0.0
961.0,2004-02-09,10.35,10.78,10.29,10.77,66443012.0,6326294,1030,10.840907,10.51,0.0,-0.0709070968627934
964.0,2004-02-12,10.48,10.68,10.36,10.51,39112700.0,3729688,1047,10.580458,10.85,0.0704576873779299,0.0
970.0,2004-02-20,10.98,11.03,10.75,10.81,29331284.0,2703486,1100,10.936419,9.99,0.0,-0.12641853332519482
973.0,2004-02-25,10.15,10.31,9.85,9.92,33186946.0,3287731,1014,10.158409,10.02,0.23840911865234382,0.0
976.0,2004-03-01,10.08,10.2,9.95,10.16,22039734.0,2184438,999,10.127683,10.17,-0.03231731414794936,0.0
981.0,2004-03-08,10.14,10.16,9.86,9.86,20031284.0,2013985,1017,10.0054455,9.87,0.14544548034668026,0.0
988.0,2004-03-17,10.31,10.6,10.25,10.52,43582248.0,4147244,1031,10.542022,10.71,0.02202175140380902,0.0
995.0,2004-03-26,10.81,10.85,10.61,10.76,21638372.0,2016448,1081,10.853959,11.18,0.09395908355712912,0.0
997.0,2004-03-30,10.56,10.65,10.55,10.57,17157226.0,1620492,1063,10.68137,11.43,0.11136978149414034,0.0
1004.0,2004-04-08,11.42,11.65,11.3,11.55,37448116.0,3251494,1142,11.728479,10.81,0.0,-0.17847938537597585
1007.0,2004-04-13,10.8,11.12,10.67,10.9,20342586.0,1870839,1084,10.785215,10.59,0.0,0.11478462219238317
1016.0,2004-04-26,10.7,10.88,10.65,10.88,9454761.0,878591,1070,10.75858,10.15,0.0,0.12141979217529375
1019.0,2004-04-29,9.99,10.19,9.75,9.77,18063464.0,1822550,1004,10.076502,10.25,0.306501846313477,0.0
1022.0,2004-05-11,9.95,10.16,9.9,10.16,4026042.0,399758,998,10.064368,9.81,0.0,0.0956317520141603
1036.0,2004-05-31,9.44,9.49,9.32,9.45,3013019.0,321210,944,9.394971,9.75,-0.05502910614013601,0.0
1039.0,2004-06-03,9.75,9.75,9.5,9.6,6526534.0,678200,976,9.677551,9.27,0.0,-0.07755126953125036
1042.0,2004-06-09,9.59,9.59,9.27,9.29,4538559.0,482600,966,9.461878,9.36,0.17187782287597742,0.0
1048.0,2004-06-17,9.3,9.38,8.99,9.02,5607873.0,614450,937,9.217732,9.0,0.0,-0.19773242950439496
1050.0,2004-06-21,8.6,8.88,8.6,8.85,3025415.0,344353,878,8.800661,8.68,0.0,0.04933891296386683
1051.0,2004-06-22,8.85,9.07,8.8,9.06,3518759.0,393788,885,8.891995,8.75,0.0,0.16800457000732472
1053.0,2004-06-24,9.05,9.17,8.77,8.8,3083900.0,346700,900,8.942185,9.01,0.1421854019165032,0.0
1055.0,2004-06-28,8.7,8.88,8.65,8.75,2150480.0,246042,868,8.719315,9.28,-0.0306854248046875,0.0
1079.0,2004-07-30,9.7,9.7,9.47,9.51,2474609.0,259600,970,9.519558,9.45,0.0,-0.009557952880859588
1084.0,2004-08-06,9.45,9.56,9.29,9.43,5645414.0,603560,945,9.431674,9.22,0.0,-0.001674003601074503
1093.0,2004-08-19,9.5,9.52,9.31,9.37,7139986.0,761983,952,9.469679,9.23,0.0,-0.09967887878418047
1097.0,2004-08-25,9.19,9.28,9.1,9.23,2378790.0,258587,917,9.175536,9.46,-0.05446384429931683,0.0
1098.0,2004-08-26,9.28,9.28,9.15,9.16,6384613.0,694700,923,9.199734,9.35,0.03973373413085923,0.0
1101.0,2004-08-31,9.3,9.49,9.3,9.46,5942634.0,631117,925,9.327054,9.38,0.0,0.13294597625732507
1122.0,2004-09-29,10.8,10.98,10.76,10.81,38560484.0,3564116,1080,10.912805,10.42,0.0,-0.10280460357665966
1130.0,2004-10-18,10.45,10.55,10.15,10.46,7183981.0,692328,1039,10.358799,10.95,-0.10120101928711023,0.0
1131.0,2004-10-19,10.5,10.61,10.28,10.51,19603868.0,1866091,1046,10.45143,10.8,-0.05856967926025369,0.0
1136.0,2004-10-26,10.8,10.92,10.58,10.89,14627373.0,1357252,1080,10.830234,10.1,0.0,0.05976642608642635
1137.0,2004-10-27,10.83,10.88,10.39,10.45,43980992.0,4148669,1089,10.796723,9.93,0.0,-0.3467233657836921
1141.0,2004-11-02,10.1,10.1,9.73,9.93,16605740.0,1685616,1010,10.055752,10.3,0.12575180053710966,0.0
1142.0,2004-11-03,9.92,10.3,9.81,10.2,9265876.0,922687,993,10.060434,10.14,0.0,0.13956565856933523
1149.0,2004-11-12,10.19,10.2,9.9,10.18,12375672.0,1237313,1022,10.1539755,9.87,0.0,0.026024513244628622
1152.0,2004-11-17,9.91,9.91,9.73,9.74,7183296.0,734400,991,9.797617,9.88,0.05761695861816385,0.0
1153.0,2004-11-18,9.78,9.95,9.78,9.87,8375722.0,850657,974,9.826872,9.68,0.0,0.04312812805175703
1156.0,2004-11-23,9.88,9.97,9.79,9.88,16843912.0,1709454,988,9.94739,9.48,0.0,-0.06738960266113203
1165.0,2004-12-06,9.55,9.68,9.55,9.64,5067273.0,526033,953,9.559968,9.32,0.0,0.08003200531005916
1166.0,2004-12-07,9.63,9.63,9.51,9.55,2481171.0,259558,964,9.555057,9.32,0.0,-0.005056571960448508
1169.0,2004-12-10,9.52,9.52,9.3,9.32,8549155.0,911331,952,9.429383,9.51,0.10938327789306612,0.0
1177.0,2004-12-22,9.46,9.6,9.45,9.6,2199591.0,230519,948,9.491876,9.67,-0.10812435150146449,0.0
1185.0,2005-01-04,9.75,9.75,9.5,9.53,3331551.0,349199,968,9.62093,9.36,0.0,-0.09092971801757876
1193.0,2005-01-14,9.2,9.35,9.2,9.3,777842.0,83779,924,9.23879,9.14,0.0,0.06121044158935618
1197.0,2005-01-20,9.03,9.15,9.03,9.14,2195841.0,241060,912,9.086764,9.45,-0.05323566436767635,0.0
1200.0,2005-01-25,9.45,9.5,9.3,9.48,2805417.0,297650,954,9.433119,9.45,0.0,0.04688117980957074
1210.0,2005-02-17,10.15,10.15,9.98,10.1,11915320.0,1189625,1014,10.1297,9.79,0.0,-0.029699707031250355
1211.0,2005-02-18,10.1,10.1,9.74,9.75,13744109.0,1387700,1010,9.994263,9.76,0.2442626953125,0.0
1228.0,2005-03-15,9.38,9.4,9.13,9.18,17112208.0,1849290,940,9.36016,9.08,0.0,-0.18015987396240263
1229.0,2005-03-16,9.19,9.25,9.0,9.25,10604395.0,1163970,918,9.238183,9.27,-0.011816978454589844,0.0
1230.0,2005-03-17,9.2,9.33,9.19,9.22,9544466.0,1028801,925,9.256669,9.2,0.0,-0.03666904449462827
1231.0,2005-03-18,9.22,9.22,9.1,9.15,4564199.0,498806,922,9.2066345,9.37,0.056634521484374645,0.0
1245.0,2005-04-07,8.71,9.0,8.7,8.83,16359643.0,1848128,872,8.856973,9.09,0.026972694396972585,0.0
1246.0,2005-04-08,8.83,8.97,8.7,8.85,14474479.0,1639342,883,8.898055,9.0,0.04805507659912145,0.0
1248.0,2005-04-12,8.88,9.14,8.86,9.1,16696247.0,1838884,915,9.135477,8.79,0.0,-0.03547706604003942
1252.0,2005-04-18,8.89,8.9,8.66,8.79,5518420.0,629440,896,8.857195,8.5,0.0,-0.06719490051269617
1254.0,2005-04-20,8.72,8.72,8.54,8.57,3188896.0,370678,872,8.593152,8.23,0.0,-0.023152046203612997
1265.0,2005-05-12,9.12,9.12,8.98,9.1,6887007.0,761729,912,9.078475,9.11,-0.02152500152587855,0.0
1270.0,2005-05-19,9.09,9.09,8.98,9.01,2426808.0,268422,911,9.033958,8.98,0.0,-0.023958435058593963
1274.0,2005-05-25,9.01,9.01,8.91,8.98,4280160.0,477896,906,8.999843,8.74,0.0,-0.019842643737792542
1277.0,2005-05-30,8.6,8.89,8.6,8.88,7071861.0,808633,864,8.750179,8.58,0.0,0.1298207092285164
1281.0,2005-06-03,8.5,8.65,8.5,8.58,2206162.0,256930,869,8.576236,9.12,-0.0037642288208008523,0.0
1284.0,2005-06-08,8.79,9.35,8.6,9.35,28203488.0,3075466,878,9.059427,8.99,0.0,0.2905727386474606
1288.0,2005-06-14,8.94,9.05,8.9,8.99,6834080.0,760259,894,8.991302,8.74,0.0,-0.0013015365600583806
1292.0,2005-06-20,8.88,9.1,8.73,8.74,25998304.0,2952560,895,8.947294,8.89,0.20729423522949197,0.0
1293.0,2005-06-21,8.75,8.75,8.6,8.64,7234663.0,833700,874,8.730101,8.9,0.09010063171386662,0.0
1295.0,2005-06-24,8.65,8.73,8.6,8.71,5000788.0,575300,870,8.665858,8.98,-0.044141731262207884,0.0
1296.0,2005-06-27,8.7,8.98,8.7,8.89,10920482.0,1233450,871,8.834793,8.89,0.0,0.0
1300.0,2005-07-01,8.76,8.96,8.76,8.89,2297150.0,258801,898,8.887226,8.81,0.0,0.0027738952636724434
1305.0,2005-07-08,8.75,8.9,8.62,8.81,4039631.0,459106,881,8.742841,8.64,0.0,0.06715923309326222
1309.0,2005-07-14,8.62,8.78,8.5,8.64,4658746.0,537746,862,8.659728,8.58,0.0,-0.019728050231933025
1313.0,2005-07-20,8.51,8.62,8.45,8.58,1618026.0,188650,850,8.514466,8.85,-0.06553371429443366,0.0
1315.0,2005-07-22,8.64,8.75,8.58,8.64,4748315.0,547079,858,8.636819,8.89,-0.003181114196777912,0.0
1321.0,2005-08-01,8.71,8.9,8.68,8.76,4662255.0,532716,879,8.799349,8.83,0.039348831176758026,0.0
1327.0,2005-08-09,8.77,8.78,8.7,8.78,4596833.0,526384,877,8.786664,9.38,0.006664009094238921,0.0
1331.0,2005-08-15,8.98,9.39,8.96,9.38,21021256.0,2271038,896,9.276952,9.12,0.0,0.10304821014404375
1333.0,2005-08-17,9.44,9.44,9.25,9.4,7385984.0,791305,945,9.419166,9.16,0.0,-0.01916561126708949
1336.0,2005-08-22,9.12,9.4,9.05,9.35,5531001.0,599481,912,9.196256,8.92,0.0,0.15374431610107386
1337.0,2005-08-23,9.3,9.3,9.11,9.16,4120968.0,448751,935,9.188664,8.89,0.0,-0.02866443634033189
1338.0,2005-08-24,9.23,9.23,9.08,9.18,1674768.0,183047,916,9.142559,8.98,0.0,0.03744094848632784
1339.0,2005-08-25,9.1,9.18,8.91,8.98,5795140.0,643500,918,9.0456705,9.05,0.06567050933837848,0.0
1347.0,2005-09-06,9.04,9.05,8.88,8.89,4615649.0,515900,904,8.988324,8.86,0.0,-0.09832416534423771
1356.0,2005-09-19,8.9,9.29,8.8,9.2,62310388.0,6852132,889,9.289653,8.62,0.0,-0.08965282440185618
1370.0,2005-10-14,8.2,8.29,8.0,8.08,4240837.0,520598,823,8.126325,7.54,0.0,-0.04632465362548821
1372.0,2005-10-18,7.9,7.99,7.87,7.98,4838892.0,611075,792,7.9268,7.82,0.0,0.05320022583007855
1375.0,2005-10-21,7.54,7.74,7.54,7.73,9861734.0,1293119,754,7.65222,7.56,0.0,0.07778022766113324
1384.0,2005-11-03,7.78,7.78,7.54,7.62,7783530.0,1022547,778,7.697644,7.6899999999999995,0.07764423370361317,0.0
1386.0,2005-11-07,7.5,7.63,7.49,7.62,4770574.0,629190,754,7.565755,7.62,0.0,0.0
1388.0,2005-11-09,7.77,7.8,7.66,7.69,3247546.0,421580,774,7.6953115,7.59,0.0,-0.005311546325683203
1395.0,2005-11-18,7.67,7.91,7.66,7.76,14904163.0,1907282,772,7.8054137,7.92,0.04541372299194357,0.0
1402.0,2005-11-29,7.76,7.8,7.68,7.72,1986092.0,256800,781,7.791387,7.6,0.0,-0.07138708114624048
1407.0,2005-12-06,7.6,7.63,7.48,7.62,6991828.0,929255,760,7.5968184,7.58,0.0,0.023181552886962997
1411.0,2005-12-12,7.68,7.68,7.55,7.58,8437856.0,1111840,768,7.6515965,7.89,0.07159654617309563,0.0
1417.0,2005-12-20,7.84,7.91,7.81,7.89,8233705.0,1047600,791,7.9731197,8.33,0.08311973571777376,0.0
1420.0,2005-12-23,8.11,8.26,8.01,8.22,25497480.0,3120549,808,8.239652,8.46,0.019651679992675142,0.0
1422.0,2005-12-27,8.3,8.35,8.22,8.31,20223340.0,2441087,833,8.317148,8.29,0.0,-0.007148208618163565
1425.0,2005-12-30,8.46,8.5,8.18,8.32,28666224.0,3445600,846,8.453324,8.79,0.13332431793212862,0.0
1435.0,2006-01-17,8.28,8.4,8.19,8.24,26645532.0,3234279,830,8.463238,8.55,0.22323776245117166,0.0
1437.0,2006-01-19,8.3,8.4,8.2,8.35,46294040.0,5570218,825,8.49977,9.01,0.14977016448974645,0.0
