Unnamed: 0,Unnamed: 0.1,open,high,low,adjclose,amount,volume,str07,pct_index_300,pct_vol_300,high_1,true_high_1,buy_profit,sell_profit
50,2019-07-22,41.03,41.47,39.1,39.22,72817608.0,1827435,65536,-0.690133299719542,4.55829667386185,40.16246,40.08,0.0824603271484392,0.2828603271484411
51,2019-07-23,39.2,40.08,39.2,39.98,38047920.0,957733,65536,0.2176281441052641,-22.5708145492765,40.27952,40.98,-0.7004818725585906,-0.49558187255858854
61,2019-08-06,39.31,40.69,38.0,40.65,89215144.0,2263554,65536,-1.0708193563657489,28.1348275325358,40.311375,40.78,-0.4686253356933605,-0.2647253356933632
63,2019-08-08,39.76,40.9,39.56,40.7,56240512.0,1398960,65536,1.3215773879379222,5.008375246365349,40.751232,42.29,-1.5387678527832023,-1.327317852783203
65,2019-08-12,41.63,41.97,39.63,41.25,80004840.0,1958594,65536,1.804581219915602,-3.766342874976636,41.18108,40.76,0.4210798645019551,0.6248798645019562
70,2019-08-19,43.4,43.4,43.4,43.4,49239340.0,1134547,65536,2.170843057883753,57.7539899633793,44.262653,47.74,-3.477346649169924,-3.2386466491699224
73,2019-08-22,48.16,51.3,47.15,49.95,361368544.0,7338824,65536,0.3107018954137786,4.26235372396655,49.151566,50.44,-1.2884344482421852,-1.0362344482421832
77,2019-08-28,45.86,46.83,45.3,46.77,186789184.0,4040069,65536,-0.3764786020251765,-28.84650015932626,46.57868,46.989999999999995,-0.41132186889647926,-0.1763718688964815
80,2019-09-02,44.68,45.4,43.8,45.38,121106248.0,2707174,65536,1.2825067967859651,14.058821978144719,45.936695,46.27,-0.33330490112305,-0.10195490112305094
84,2019-09-06,45.14,45.62,44.11,44.44,120412192.0,2686223,65536,0.5907798599859461,-32.904929641527126,44.80416,45.56,-0.7558389282226585,-0.5280389282226565
86,2019-09-10,45.53,47.15,45.02,46.91,185153600.0,4000252,65536,-0.3443285216275016,-10.844216795023033,47.62497,46.64000000000001,0.9849694824218673,1.218169482421871
89,2019-09-16,46.88,47.65,46.42,46.66,108370984.0,2317596,65536,-0.3690482783620941,0.01681040094665409,47.246685,46.800000000000004,0.4466850280761676,0.6806850280761694
90,2019-09-17,46.8,46.8,44.6,45.09,95912576.0,2107858,65536,-1.6802603519197934,3.1149266044865564,45.49595,45.75,-0.25405120849609375,-0.02530120849609574
96,2019-09-25,44.06,44.88,43.78,43.97,45260000.0,1022958,65536,-0.7715812031539926,1.9794270500185447,43.9173,44.35,-0.4326988220214858,-0.21094882202148568
99,2019-09-30,42.45,42.56,41.78,41.89,27928844.0,663990,65536,-0.9894488209414298,-10.908383035299453,42.04273,42.50000000000001,-0.4572715759277415,-0.2447715759277429
102,2019-10-10,42.55,42.96,42.11,42.93,29308214.0,685070,65536,0.8170189735743794,4.440318593045589,42.647064,43.51,-0.862935791015623,-0.6453857910156202
108,2019-10-18,42.38,42.55,41.68,41.88,23568652.0,558987,65536,-1.4225954214031278,26.913948616442052,41.976475,41.86,0.1164747619628912,0.3257747619628901
113,2019-10-25,40.5,40.7,40.06,40.54,21614472.0,535200,65536,0.6748185714617883,8.577951154822184,40.76643,41.25,-0.4835700988769531,-0.27732009887695597
114,2019-10-28,40.58,41.25,40.41,41.06,28027856.0,686300,65536,0.7647319973619338,25.760448640102297,41.193043,41.2,-0.006957244873049717,0.19904275512695335
115,2019-10-29,41.2,41.2,39.95,40.0,31433100.0,779500,65536,-0.4166465049826984,-15.552370377108106,40.38181,39.9,0.48180923461914205,0.6813092346191425
116,2019-10-30,39.9,39.9,39.24,39.29,23425684.0,593300,65536,-0.4859049211938915,-5.329817526334359,39.586807,39.99,-0.4031927490234395,-0.2032427490234383
118,2019-11-01,38.89,39.29,38.2,39.29,23216810.0,599013,65536,1.6888145622949713,16.116182085682308,39.206135,40.35,-1.1438652038574233,-0.9421152038574263
119,2019-11-04,39.29,40.35,38.95,40.2,47380404.0,1207413,65536,0.6509985097624461,3.480242827830149,40.38143,40.12,0.2614315795898463,0.46203157958984775
122,2019-11-07,39.15,39.45,39.01,39.34,14625705.0,372600,65536,0.17566400995763232,-10.33578140759721,39.53485,40.45,-0.9151489257812528,-0.7128989257812535
131,2019-11-20,42.02,42.02,41.1,41.52,45174216.0,1089925,65536,-0.9926425878633016,-6.506359919438688,41.411484,41.68,-0.2685162353515622,-0.06011623535156474
154,2019-12-23,41.49,41.49,40.71,40.73,48727124.0,1186900,65536,-1.2483664198145503,1.2769966654424314,41.194397,41.09,0.10439697265624659,0.3098469726562456
168,2020-01-13,42.41,42.41,41.81,42.21,26987976.0,642077,65536,0.980017726791238,5.8923840661044835,42.320744,42.45,-0.12925643920898722,0.08299356079101017
171,2020-01-16,41.4,41.5,41.07,41.25,26657760.0,646390,65536,-0.4245535467860773,-4.1721907293307146,41.43748,41.71,-0.272519073486329,-0.06396907348632652
174,2020-01-21,41.48,41.53,41.05,41.26,24391888.0,591800,65536,-1.708621707044944,6.6321514355458975,41.114716,41.25,-0.135284423828125,0.07096557617187216
177,2020-02-03,35.51,35.51,35.51,35.51,6828573.0,192300,65536,-7.880816204200902,-1.7448227883526068,35.538,34.0,1.5379981994628906,1.7079981994628923
180,2020-02-06,34.08,34.6,33.76,34.57,37589976.0,1097300,65536,1.8610276006717936,0.8784944385817672,35.005016,35.27,-0.26498367309570625,-0.08863367309570691
182,2020-02-10,34.98,35.83,34.77,35.79,36454360.0,1031871,65536,0.4138599491777972,-2.1912287987118084,36.132694,35.87,0.2626942443847682,0.44204424438476764
192,2020-02-24,37.29,37.29,36.63,37.01,46237236.0,1253305,65536,-0.40125413002560784,-2.0000133140832155,37.03635,36.48,0.5563502502441438,0.738750250244145
200,2020-03-05,37.95,38.38,37.8,38.0,54035616.0,1421300,65536,2.2279194663491264,27.078776545263356,38.195084,37.65,0.5450836181640639,0.7333336181640675
201,2020-03-06,37.65,37.65,36.9,37.14,46193624.0,1242300,65536,-1.6216871536799182,-25.60029356865471,37.18029,36.49,0.6902902221679668,0.8727402221679696
203,2020-03-10,35.39,36.41,35.02,36.29,30655652.0,858811,65536,2.1415365524763974,-5.134804664452219,36.251907,36.66,-0.4080926513671841,-0.2247926513671814
205,2020-03-12,35.52,35.72,35.0,35.16,26175974.0,744040,65536,-1.924322875164764,-2.8428575768471918,35.607662,34.72,0.8876622009277355,1.061262200927736
208,2020-03-17,33.9,34.54,32.86,33.98,18993952.0,566300,65536,-0.4871453710459717,-10.605105946573893,34.26283,34.61,-0.34717117309570256,-0.17412117309569908
209,2020-03-18,34.18,34.61,33.52,33.55,18689904.0,547600,65536,-1.979146449289415,-6.742161196427023,34.20459,33.83,0.3745898437500017,0.5437398437500036
211,2020-03-20,33.86,34.66,33.58,34.54,21757876.0,638500,65536,1.7868038973667402,-22.78911449684138,34.724422,36.57,-1.845577545166016,-1.662727545166014
212,2020-03-23,34.0,36.57,33.66,35.72,67899544.0,1908257,65536,-3.3644291884967203,-1.7866449861392633,35.974514,37.15,-1.1754859924316392,-0.9897359924316405
221,2020-04-03,34.55,34.71,33.9,34.65,22169242.0,644700,65536,-0.5706206671254543,-13.322362250158806,35.017498,35.14,-0.1225019836425787,0.053198016357420386
246,2020-05-14,32.3,32.3,32.0,32.22,13661508.0,425396,65536,-1.0843570843570904,0.3847742667651088,32.44329,32.65,-0.20670928955077983,-0.04345928955078193
