,Unnamed: 0,open,high,low,adjclose,amount,volume,str07,adjclose_10,true_adjclose_10,buy_profit,sell_profit
354.0,2001-07-13,10.18,10.25,10.16,10.17,6855509.0,672800,1019,10.288468,9.65,0.0,-0.11846836090087898
355.0,2001-07-16,10.31,10.39,10.1,10.13,9931191.0,976700,1017,10.34699,9.16,0.0,-0.21698963165283125
359.0,2001-07-20,10.12,10.25,10.08,10.22,10307841.0,1011900,1008,10.298546,9.17,0.0,-0.07854583740234311
362.0,2001-07-25,10.0,10.1,9.99,10.05,8160202.0,813200,1000,10.049067,8.67,0.0,0.000933456420899148
371.0,2001-08-07,8.45,8.75,8.31,8.69,7915369.0,923600,849,9.048725,8.89,0.3587251281738286,0.0
375.0,2001-08-13,9.0,9.03,8.87,9.02,6221854.0,691800,895,9.235137,8.3,0.0,-0.21513698577880902
376.0,2001-08-14,9.02,9.07,8.8,8.89,5995260.0,669300,902,9.153873,8.36,0.0,-0.26387344360351506
383.0,2001-08-23,8.76,8.76,8.6,8.69,3151839.0,363500,877,8.81507,8.53,0.0,-0.12507015228271534
385.0,2001-08-27,8.6,8.6,8.2,8.3,7518130.0,898200,866,8.578563,8.49,0.27856273651122976,0.0
387.0,2001-08-29,8.48,8.48,8.23,8.34,3769401.0,452100,836,8.586361,8.3,0.0,-0.24636093139648452
390.0,2001-09-03,8.55,8.55,8.41,8.43,3177477.0,376300,857,8.628869,8.08,0.0,-0.19886905670166044
398.0,2001-09-13,8.3,8.39,8.25,8.26,2612001.0,314500,830,8.587516,8.07,0.0,-0.32751583099365256
403.0,2001-09-20,8.28,8.32,8.19,8.24,2635765.0,318400,819,8.542724,7.34,0.0,-0.3027236557006834
408.0,2001-09-27,8.09,8.18,8.0,8.07,2637530.0,327300,809,8.321167,7.200000000000001,0.0,-0.2511669921874997
413.0,2001-10-11,7.57,7.65,7.34,7.34,4197795.0,563500,760,7.9561143,7.42,0.6161142921447755,0.0
425.0,2001-10-29,7.45,7.55,7.45,7.53,3427707.0,457100,743,7.9211044,7.369999999999999,0.0,-0.3911044311523435
430.0,2001-11-05,7.58,7.66,7.42,7.6,2806398.0,371800,757,7.914419,7.79,0.3144191741943363,0.0
432.0,2001-11-07,7.6,7.6,7.19,7.2,4629815.0,631600,761,7.6623154,7.8,0.4623153686523436,0.0
436.0,2001-11-13,7.34,7.46,7.22,7.42,3134745.0,426900,737,7.8014197,7.99,0.38141973495483406,0.0
440.0,2001-11-19,7.6,7.82,7.6,7.79,4627633.0,597100,765,7.810075,8.07,0.02007480621337887,0.0
444.0,2001-11-23,7.85,7.86,7.75,7.83,5360730.0,686500,785,8.077637,8.18,0.24763671874999993,0.0
446.0,2001-11-27,7.81,8.05,7.8,7.99,10453886.0,1311600,782,8.098185,8.0,0.10818458557128885,0.0
449.0,2001-11-30,7.95,8.05,7.95,8.04,7722518.0,965800,797,8.052944,7.71,0.0,-0.012944183349610228
450.0,2001-12-03,8.05,8.1,8.03,8.07,10704314.0,1327000,804,8.155024,7.7,0.0,-0.08502357482910128
457.0,2001-12-12,8.0,8.0,7.9,7.91,4492563.0,566300,800,8.207837,7.56,0.0,-0.29783710479736314
458.0,2001-12-13,7.91,7.92,7.77,7.78,4983377.0,635200,791,8.173666,7.609999999999999,0.0,-0.3936660003662107
462.0,2001-12-19,7.85,7.85,7.75,7.75,2587157.0,331200,780,7.985837,7.31,0.0,-0.23583698272705078
463.0,2001-12-20,7.7,7.74,7.55,7.61,5253384.0,690600,775,7.8656507,7.3,0.0,-0.255650653839111
464.0,2001-12-21,7.6,7.63,7.54,7.63,2344293.0,309100,761,7.862015,7.19,0.0,-0.2320147705078126
468.0,2001-12-27,7.6,7.64,7.52,7.61,2873534.0,379000,756,7.919103,6.99,0.0,-0.3091031455993649
470.0,2001-12-31,7.61,7.67,7.6,7.65,1939155.0,253800,761,7.8288245,6.91,0.0,-0.17882452011108363
478.0,2002-01-15,7.0,7.1,6.91,6.99,3177166.0,453300,708,7.5007806,6.79,0.0,-0.5107805824279783
489.0,2002-01-30,6.74,6.89,6.72,6.8,2628310.0,386600,679,7.5123196,7.35,0.7123195648193361,0.0
496.0,2002-02-08,7.5,7.6,7.35,7.36,29915488.0,3996500,731,7.831109,7.89,0.47110904693603484,0.0
501.0,2002-03-01,7.28,7.28,7.15,7.15,4231088.0,588700,730,7.5953,7.71,0.445300197601318,0.0
504.0,2002-03-06,7.4,7.62,7.37,7.6,23143328.0,3080000,737,7.841337,7.93,0.24133720397949254,0.0
505.0,2002-03-07,7.81,8.12,7.8,7.91,53030420.0,6709400,760,8.159153,8.0,0.24915298461914048,0.0
515.0,2002-03-21,7.98,8.06,7.9,8.0,14666394.0,1833800,793,8.0439005,7.59,0.0,-0.043900489807128906
525.0,2002-04-04,7.1,7.66,7.1,7.59,3495360.0,461600,743,7.711534,7.6499999999999995,0.12153402328491225,0.0
528.0,2002-04-09,7.84,7.9,7.77,7.87,6945322.0,885400,780,7.927024,7.79,0.0,-0.05702388763427724
530.0,2002-04-11,7.9,7.93,7.7,7.7,4684887.0,601300,788,7.843372,7.6,0.0,-0.14337186813354474
552.0,2002-05-20,7.48,7.49,7.3,7.4,4335762.0,591582,748,7.8051505,7.38,0.0,-0.4051505088806149
554.0,2002-05-22,7.65,7.85,7.48,7.76,9187433.0,1193131,763,7.9582257,7.18,0.0,-0.19822572708129904
557.0,2002-05-27,7.7,7.75,7.61,7.68,1391430.0,181430,766,7.9125395,7.369999999999999,0.0,-0.2325394821166995
562.0,2002-06-03,7.5,7.5,7.31,7.38,4934847.0,665107,751,7.8212996,7.3,0.0,-0.4412995529174806
564.0,2002-06-05,7.42,7.42,7.17,7.18,4010073.0,550572,742,7.6934767,7.3,0.5134766769409183,0.0
565.0,2002-06-06,7.12,7.56,7.06,7.45,5679798.0,776856,718,7.75182,7.320000000000001,0.0,-0.30182008743286115
572.0,2002-06-17,7.3,7.31,7.24,7.3,1460583.0,200600,732,7.6411204,8.47,0.3411204338073732,0.0
573.0,2002-06-18,7.28,7.43,7.28,7.39,1998386.0,270600,730,7.6824074,8.44,0.29240737915039094,0.0
583.0,2002-07-03,8.46,8.5,8.38,8.44,7931731.0,941400,847,8.534162,8.67,0.09416156768798878,0.0
593.0,2002-07-17,8.55,8.69,8.53,8.67,18386380.0,2132000,859,8.851076,8.81,0.18107612609863288,0.0
597.0,2002-07-23,8.5,8.6,8.45,8.48,16281482.0,1916200,862,8.5921755,9.1,0.11217548370361285,0.0
599.0,2002-07-25,8.51,8.6,8.38,8.42,10483047.0,1240000,851,8.60931,9.04,0.18931015014648445,0.0
601.0,2002-07-29,8.42,8.55,8.4,8.55,5865342.0,691814,840,8.636887,8.84,0.08688659667968679,0.0
608.0,2002-08-07,9.1,9.18,9.06,9.11,15471249.0,1698020,910,9.246496,9.02,0.0,-0.136496200561524
611.0,2002-08-12,8.85,8.95,8.8,8.84,11232314.0,1267415,888,9.084281,8.92,0.24428096771240249,0.0
612.0,2002-08-13,8.8,8.84,8.73,8.78,6410096.0,730982,873,8.916827,8.91,0.13682720184326236,0.0
614.0,2002-08-15,8.88,8.89,8.81,8.82,6247924.0,706371,886,8.85671,8.77,0.0,-0.03671043395996065
620.0,2002-08-23,9.05,9.08,8.98,8.98,15732358.0,1746950,903,8.765103,8.48,0.0,0.21489665985107465
630.0,2002-09-06,8.52,8.58,8.46,8.48,11938630.0,1404734,859,8.641251,8.38,0.0,-0.16125061035156207
632.0,2002-09-10,8.39,8.46,8.39,8.42,3751239.0,445961,839,8.664224,8.46,0.24422367095947273,0.0
633.0,2002-09-11,8.45,8.45,8.26,8.33,6322881.0,761743,842,8.64465,8.56,0.3146504592895507,0.0
635.0,2002-09-13,8.4,8.44,8.35,8.42,2699999.0,321752,840,8.650814,8.42,0.0,0.0
652.0,2002-10-16,8.0,8.1,7.96,7.97,4053439.0,503897,800,8.269435,8.34,0.2994349288940432,0.0
655.0,2002-10-21,8.1,8.1,8.0,8.09,1579270.0,196240,804,8.304356,8.65,0.21435562133789077,0.0
674.0,2002-11-19,8.48,8.52,8.36,8.49,4564506.0,540385,847,8.49063,8.12,0.0,-0.0006301498413083806
677.0,2002-11-22,8.15,8.29,8.06,8.16,6687520.0,819571,815,8.384936,8.06,0.0,-0.22493633270263658
687.0,2002-12-06,8.1,8.11,8.02,8.06,2074795.0,256982,805,8.285073,8.23,0.22507328033447216,0.0
694.0,2002-12-17,8.12,8.28,8.12,8.28,6770095.0,825450,812,8.304931,7.7299999999999995,0.0,-0.024930686950684233
696.0,2002-12-19,8.2,8.2,8.1,8.18,2903816.0,356392,816,8.276785,7.55,0.0,-0.09678489685058622
699.0,2002-12-24,8.3,8.32,8.18,8.22,4528127.0,550569,826,8.304793,7.81,0.0,-0.08479335784912045
716.0,2003-01-17,8.46,8.52,8.35,8.5,16483791.0,1948657,846,8.482822,8.8,-0.017177581787109375,0.0
717.0,2003-01-20,8.5,8.51,8.4,8.48,9796982.0,1156522,850,8.478608,8.68,-0.00139186859130902,0.0
722.0,2003-01-28,8.61,8.61,8.5,8.54,4188995.0,490726,860,8.520896,8.66,-0.019104042053221804,0.0
725.0,2003-02-11,8.7,8.75,8.65,8.73,5636615.0,648423,874,8.579456,8.6,0.0,0.1505436706542973
737.0,2003-02-27,8.65,8.71,8.6,8.64,3762939.0,434189,865,8.64029,8.49,0.0,-0.0002902603149408378
740.0,2003-03-04,8.75,8.78,8.66,8.75,4428914.0,507466,875,8.671131,8.5,0.0,0.07886886596679688
743.0,2003-03-07,8.56,8.61,8.51,8.54,2553344.0,298700,860,8.550321,8.72,0.010320625305176634,0.0
746.0,2003-03-12,8.44,8.53,8.42,8.51,3155324.0,372712,845,8.63001,8.68,0.12000965118408224,0.0
754.0,2003-03-24,8.79,8.84,8.71,8.75,10051517.0,1145840,872,8.78926,8.97,0.039259910583496094,0.0
759.0,2003-03-31,8.93,9.17,8.93,9.12,22431150.0,2469645,892,9.03791,9.72,-0.08208953857421797,0.0
760.0,2003-04-01,9.14,9.16,9.05,9.12,16961424.0,1863141,912,9.056176,9.66,-0.06382381439208906,0.0
763.0,2003-04-04,8.88,9.05,8.88,9.01,12775044.0,1423767,888,9.050342,9.42,0.04034160614013693,0.0
766.0,2003-04-09,9.05,9.5,9.0,9.42,49432108.0,5303000,904,9.389238,9.02,0.0,0.030761642456054616
773.0,2003-04-18,9.38,9.62,9.35,9.42,31272664.0,3294579,932,9.686428,8.55,0.0,-0.26642807006835945
774.0,2003-04-21,9.42,9.42,9.08,9.24,15942646.0,1730807,942,9.531575,8.65,0.0,-0.2915752029418943
776.0,2003-04-23,9.17,9.18,9.0,9.02,14593298.0,1607821,918,9.215561,8.95,0.0,-0.19556091308593793
777.0,2003-04-24,8.98,9.03,8.73,8.8,17833512.0,2000603,902,9.048319,8.88,0.24831886291503835,0.0
778.0,2003-04-25,8.8,8.87,8.68,8.71,10061340.0,1146364,880,8.947659,8.69,0.0,-0.23765853881835852
795.0,2003-05-30,9.36,9.58,9.25,9.31,21446736.0,2283494,934,9.178651,9.1,0.0,0.1313491439819341
801.0,2003-06-09,8.89,8.9,8.8,8.81,6442824.0,729400,890,8.972973,8.79,0.0,-0.16297286987304638
802.0,2003-06-10,8.81,8.9,8.8,8.82,3860906.0,436953,881,8.948618,8.84,0.12861793518066378,0.0
805.0,2003-06-13,9.06,9.17,9.05,9.1,11419107.0,1253730,906,9.140115,8.91,0.0,-0.04011478424072301
807.0,2003-06-17,9.0,9.02,8.91,8.97,6315482.0,702450,900,8.952474,8.56,0.0,0.017526359558106108
817.0,2003-07-01,8.59,8.68,8.55,8.56,3306183.0,384300,856,8.645142,9.06,0.0851416015624995,0.0
821.0,2003-07-07,8.77,8.88,8.73,8.85,8724002.0,991521,870,8.897058,9.08,0.04705753326416051,0.0
832.0,2003-07-22,9.1,9.4,9.1,9.3,21221540.0,2285810,908,9.217975,9.33,-0.08202533721923899,0.0
837.0,2003-07-29,9.32,9.38,9.28,9.35,8933106.0,957091,932,9.311966,9.11,0.0,0.038034057617187145
838.0,2003-07-30,9.34,9.5,9.28,9.3,13723910.0,1462710,935,9.272654,8.96,0.0,0.027346420288086648
841.0,2003-08-04,9.38,9.38,9.26,9.3,20110496.0,2158288,927,9.247959,8.87,0.0,0.052040863037110086
845.0,2003-08-08,9.12,9.15,9.09,9.11,7814848.0,857820,914,9.189692,8.9,0.0,-0.07969154357910213
862.0,2003-09-03,8.88,8.98,8.85,8.9,4773322.0,536882,899,8.912413,8.55,0.0,-0.012412643432616832
877.0,2003-09-24,8.66,8.75,8.66,8.73,4219642.0,483909,868,8.750238,9.17,0.020238418579101136,0.0
882.0,2003-10-08,8.85,8.98,8.85,8.94,7691881.0,862464,889,8.885792,9.28,-0.05420822143554638,0.0
891.0,2003-10-21,8.97,9.1,8.88,9.06,7221783.0,800723,900,9.101193,9.46,0.041193428039550284,0.0
894.0,2003-10-24,9.04,9.09,8.75,8.82,16712742.0,1881200,904,8.955301,9.0,0.13530128479003878,0.0
896.0,2003-10-28,8.9,9.38,8.8,9.37,38389804.0,4159460,887,9.324071,9.0,0.0,0.04592906951904219
906.0,2003-11-11,9.13,9.17,8.77,9.0,25775134.0,2893558,913,9.209905,8.84,0.0,-0.20990467071533203
910.0,2003-11-17,8.85,8.96,8.75,8.78,8070372.0,914800,885,8.85147,9.09,0.07146999359130923,0.0
914.0,2003-11-21,8.78,8.87,8.6,8.62,13533723.0,1554830,877,8.8623,8.96,0.24229991912841875,0.0
921.0,2003-12-02,9.08,9.09,8.88,8.98,33777636.0,3777306,909,9.010278,8.8,0.0,-0.03027774810790973
927.0,2003-12-10,9.01,9.17,9.0,9.15,23588978.0,2586254,901,9.031439,9.19,-0.11856117248535192,0.0
946.0,2004-01-07,9.8,10.0,9.64,9.92,63406140.0,6477442,979,9.594126,10.49,-0.32587425231933587,0.0
958.0,2004-02-04,10.48,10.78,10.35,10.56,48901800.0,4618970,1048,10.574292,10.85,0.014292182922362784,0.0
961.0,2004-02-09,10.35,10.78,10.29,10.77,66443012.0,6326294,1030,10.577383,10.36,0.0,0.19261695861816364
964.0,2004-02-12,10.48,10.68,10.36,10.51,39112700.0,3729688,1047,9.92545,9.99,0.0,0.5845496749877928
970.0,2004-02-20,10.98,11.03,10.75,10.81,29331284.0,2703486,1100,10.387979,10.17,0.0,0.42202144622802784
973.0,2004-02-25,10.15,10.31,9.85,9.92,33186946.0,3287731,1014,10.013975,9.84,0.0,-0.09397514343261726
976.0,2004-03-01,10.08,10.2,9.95,10.16,22039734.0,2184438,999,10.091931,10.26,-0.06806865692138686,0.0
981.0,2004-03-08,10.14,10.16,9.86,9.86,20031284.0,2013985,1017,9.940682,10.52,0.08068241119384822,0.0
988.0,2004-03-17,10.31,10.6,10.25,10.52,43582248.0,4147244,1031,10.215174,10.78,-0.304826278686523,0.0
995.0,2004-03-26,10.81,10.85,10.61,10.76,21638372.0,2016448,1081,10.364315,11.07,-0.3956849670410154,0.0
997.0,2004-03-30,10.56,10.65,10.55,10.57,17157226.0,1620492,1063,10.194764,10.9,-0.3752358627319339,0.0
1004.0,2004-04-08,11.42,11.65,11.3,11.55,37448116.0,3251494,1142,11.359778,10.69,0.0,0.19022159576416087
1007.0,2004-04-13,10.8,11.12,10.67,10.9,20342586.0,1870839,1084,10.725227,10.74,0.0,0.1747726440429691
1016.0,2004-04-26,10.7,10.88,10.65,10.88,9454761.0,878591,1070,10.357195,9.81,0.0,0.5228050994873055
1019.0,2004-04-29,9.99,10.19,9.75,9.77,18063464.0,1822550,1004,9.874582,9.84,0.10458229064941449,0.0
1022.0,2004-05-11,9.95,10.16,9.9,10.16,4026042.0,399758,998,10.037639,9.44,0.0,0.12236133575439467
1036.0,2004-05-31,9.44,9.49,9.32,9.45,3013019.0,321210,944,9.802281,9.36,0.0,-0.35228137969970774
1039.0,2004-06-03,9.75,9.75,9.5,9.6,6526534.0,678200,976,9.630937,8.78,0.0,-0.03093662261962926
1042.0,2004-06-09,9.59,9.59,9.27,9.29,4538559.0,482600,966,9.353456,9.0,0.0,-0.06345554351806726
1048.0,2004-06-17,9.3,9.38,8.99,9.02,5607873.0,614450,937,9.206725,9.32,0.18672512054443402,0.0
1050.0,2004-06-21,8.6,8.88,8.6,8.85,3025415.0,344353,878,9.016467,9.27,0.16646709442138707,0.0
1051.0,2004-06-22,8.85,9.07,8.8,9.06,3518759.0,393788,885,9.185152,9.34,0.12515205383300732,0.0
1053.0,2004-06-24,9.05,9.17,8.77,8.8,3083900.0,346700,900,9.110901,9.42,0.3109008789062493,0.0
1055.0,2004-06-28,8.7,8.88,8.65,8.75,2150480.0,246042,868,8.955223,9.1,0.20522308349609375,0.0
1079.0,2004-07-30,9.7,9.7,9.47,9.51,2474609.0,259600,970,9.459136,9.37,0.0,0.05086399078369119
1084.0,2004-08-06,9.45,9.56,9.29,9.43,5645414.0,603560,945,9.446359,9.33,0.0,-0.01635868072509794
1093.0,2004-08-19,9.5,9.52,9.31,9.37,7139986.0,761983,952,9.233704,9.4,-0.13629638671874922,0.0
1097.0,2004-08-25,9.19,9.28,9.1,9.23,2378790.0,258587,917,9.242883,9.49,0.01288272857665973,0.0
1098.0,2004-08-26,9.28,9.28,9.15,9.16,6384613.0,694700,923,9.266161,9.45,0.10616096496582017,0.0
1101.0,2004-08-31,9.3,9.49,9.3,9.46,5942634.0,631117,925,9.40606,9.54,-0.053939781188965696,0.0
1122.0,2004-09-29,10.8,10.98,10.76,10.81,38560484.0,3564116,1080,10.587986,10.54,0.0,0.22201400756835987
1130.0,2004-10-18,10.45,10.55,10.15,10.46,7183981.0,692328,1039,10.377266,10.1,0.0,0.0827340698242196
1131.0,2004-10-19,10.5,10.61,10.28,10.51,19603868.0,1866091,1046,10.3657255,9.93,0.0,0.14427448272705057
1136.0,2004-10-26,10.8,10.92,10.58,10.89,14627373.0,1357252,1080,10.503275,10.14,0.0,0.3867250823974615
1137.0,2004-10-27,10.83,10.88,10.39,10.45,43980992.0,4148669,1089,10.396458,10.33,0.0,0.053542327880858664
1141.0,2004-11-02,10.1,10.1,9.73,9.93,16605740.0,1685616,1010,9.958342,9.91,0.0,-0.02834159851074247
1142.0,2004-11-03,9.92,10.3,9.81,10.2,9265876.0,922687,993,10.063229,9.74,0.0,0.13677139282226491
1149.0,2004-11-12,10.19,10.2,9.9,10.18,12375672.0,1237313,1022,10.102163,9.65,0.0,0.07783668518066378
1152.0,2004-11-17,9.91,9.91,9.73,9.74,7183296.0,734400,991,9.986132,9.43,0.0,-0.2461316680908201
1153.0,2004-11-18,9.78,9.95,9.78,9.87,8375722.0,850657,974,9.967826,9.48,0.0,-0.09782588958740313
1156.0,2004-11-23,9.88,9.97,9.79,9.88,16843912.0,1709454,988,9.9021435,9.55,0.0,-0.022143478393553906
1165.0,2004-12-06,9.55,9.68,9.55,9.64,5067273.0,526033,953,9.606747,9.44,0.0,0.03325332641601619
1166.0,2004-12-07,9.63,9.63,9.51,9.55,2481171.0,259558,964,9.543586,9.48,0.0,0.006414222717285867
1169.0,2004-12-10,9.52,9.52,9.3,9.32,8549155.0,911331,952,9.473894,9.62,0.15389411926269503,0.0
1177.0,2004-12-22,9.46,9.6,9.45,9.6,2199591.0,230519,948,9.440302,9.5,0.0,0.15969810485839808
1185.0,2005-01-04,9.75,9.75,9.5,9.53,3331551.0,349199,968,9.501455,9.15,0.0,0.028544692993163423
1193.0,2005-01-14,9.2,9.35,9.2,9.3,777842.0,83779,924,9.377394,9.37,0.07739372253417898,0.0
1197.0,2005-01-20,9.03,9.15,9.03,9.14,2195841.0,241060,912,9.249275,9.85,0.10927520751953068,0.0
1200.0,2005-01-25,9.45,9.5,9.3,9.48,2805417.0,297650,954,9.426426,10.1,-0.0535740661621098,0.0
1210.0,2005-02-17,10.15,10.15,9.98,10.1,11915320.0,1189625,1014,9.76099,9.6,0.0,0.339009857177734
1211.0,2005-02-18,10.1,10.1,9.74,9.75,13744109.0,1387700,1010,9.669832,9.64,0.0,0.08016777038574219
1228.0,2005-03-15,9.38,9.4,9.13,9.18,17112208.0,1849290,940,9.451011,9.14,0.0,-0.27101070404052763
1229.0,2005-03-16,9.19,9.25,9.0,9.25,10604395.0,1163970,918,9.423206,8.95,0.0,-0.17320632934570312
1230.0,2005-03-17,9.2,9.33,9.19,9.22,9544466.0,1028801,925,9.467988,8.99,0.0,-0.24798801422119077
1231.0,2005-03-18,9.22,9.22,9.1,9.15,4564199.0,498806,922,9.389551,9.16,0.2395511627197262,0.0
1245.0,2005-04-07,8.71,9.0,8.7,8.83,16359643.0,1848128,872,9.000422,8.22,0.0,-0.1704215240478515
1246.0,2005-04-08,8.83,8.97,8.7,8.85,14474479.0,1639342,883,9.002488,8.5,0.0,-0.15248813629150426
