,Unnamed: 0,Unnamed: 0.1,open,high,low,adjclose,amount,volume,str07,pct_index_300,pct_vol_300,adjclose_8,true_adjclose_8,buy_profit,sell_profit
59.0,59,2005-04-06,8.7,8.77,8.58,8.72,13537552.0,1560904,870,1.8909783484548641,49.79670746431707,9.403486,8.79,0.683486251831054,0.0
66.0,66,2005-04-15,8.92,9.09,8.9,8.96,12471269.0,1393597,900,-1.3060174068107444,-19.595333125799968,8.907638,8.63,0.0,0.05236240386962976
68.0,68,2005-04-19,8.8,8.82,8.65,8.72,3198438.0,366318,879,0.2199694947964792,7.1434569222180935,9.260734,8.96,0.5407336044311517,0.0
78.0,78,2005-05-10,9.0,9.2,8.95,9.2,7595633.0,834353,913,0.4300625845551576,23.041265125396947,9.377318,9.19,0.0,-0.1773183822631843
79.0,79,2005-05-11,9.2,9.2,9.08,9.12,5485831.0,601949,920,-1.2299031848249875,-13.838747796310216,8.793095,9.0,0.0,0.3269053649902336
80.0,80,2005-05-12,9.12,9.12,8.98,9.1,6887007.0,761729,912,-1.7774574485779238,13.123941956948464,8.687915,9.06,0.0,0.4120851516723629
81.0,81,2005-05-13,9.1,9.1,8.96,9.0,13692025.0,1521400,910,0.19417037321352024,9.934635027647644,8.974512,8.98,0.0,0.025487899780273438
93.0,93,2005-05-31,8.88,8.95,8.68,8.74,3459992.0,391564,888,0.03973773097556421,1.0935536448465122,8.81651,9.0,0.07651020050048807,0.0
95.0,95,2005-06-02,8.58,8.7,8.41,8.69,1827548.0,213186,865,-2.2864852602294867,20.32768426213021,8.673367,8.99,-0.016633453369140128,0.0
96.0,96,2005-06-03,8.5,8.65,8.5,8.58,2206162.0,256930,869,-0.04276741855862021,-16.538623698383482,8.78575,8.92,0.20575038909912102,0.0
99.0,99,2005-06-08,8.79,9.35,8.6,9.35,28203488.0,3075466,878,8.180059239442006,151.8379716092393,10.275496,8.74,0.0,-0.925495529174805
100.0,100,2005-06-09,9.3,9.3,8.98,9.12,14775624.0,1626945,935,0.7540545613124783,0.7110798129284612,9.005652,8.64,0.0,0.11434757232665937
107.0,107,2005-06-20,8.88,9.1,8.73,8.74,25998304.0,2952560,895,2.944316968444016,26.926890172959194,9.602149,8.89,0.8621490097045896,0.0
123.0,123,2005-07-13,8.76,8.82,8.58,8.62,7123157.0,814410,881,-0.656241929046042,-37.29870906151954,8.239702,8.7,-0.3802977752685539,0.0
124.0,124,2005-07-14,8.62,8.78,8.5,8.64,4658746.0,537746,862,0.3970551741252493,-0.3923249268367289,8.602262,8.85,-0.03773845672607479,0.0
128.0,128,2005-07-20,8.51,8.62,8.45,8.58,1618026.0,188650,850,0.8413015641268062,8.041950288507692,8.491619,8.76,-0.0883808898925782,0.0
132.0,132,2005-07-26,8.69,8.91,8.59,8.85,15871656.0,1798631,870,2.289755619354384,84.72096369700981,9.14888,8.83,0.0,-0.29888000488281286
148.0,148,2005-08-17,9.44,9.44,9.25,9.4,7385984.0,791305,945,0.8412164307028069,-10.074878203952364,9.76287,8.89,0.0,-0.362869834899902
152.0,152,2005-08-23,9.3,9.3,9.11,9.16,4120968.0,448751,935,-0.8865800122360934,-3.895706128042221,8.9565525,9.04,0.0,0.20344749450683608
171.0,171,2005-09-19,8.9,9.29,8.8,9.2,62310388.0,6852132,889,0.3772648812907509,5.428674034611559,9.91258,8.3,0.0,-0.712579536437989
172.0,172,2005-09-20,9.27,9.34,9.15,9.2,72778776.0,7871837,920,-0.9493996746092304,26.45770247046617,10.096923,8.34,0.0,-0.8969228744506843
174.0,174,2005-09-22,8.8,8.91,8.6,8.67,14621684.0,1677177,891,-2.238434578202264,-2.299500671317578,9.463022,8.36,0.0,-0.7930222320556641
176.0,176,2005-09-26,8.5,8.66,8.5,8.62,6672506.0,776435,862,0.25432516509305003,-23.480142224694692,9.392547,8.23,0.0,-0.7725466537475594
177.0,177,2005-09-27,8.61,8.61,8.4,8.57,15726348.0,1852683,862,-1.5536538629039254,25.4612369061954,9.182746,8.08,0.0,-0.6127459335327146
188.0,188,2005-10-19,7.98,7.98,7.75,7.75,11111714.0,1418900,798,-0.4022740117690105,-2.932075793071387,7.9978576,7.8100000000000005,0.24785757064819336,0.0
193.0,193,2005-10-26,7.6,7.63,7.47,7.47,6333379.0,841500,763,-2.06313529470964,8.505189460360874,7.9625955,7.62,0.4925954627990725,0.0
200.0,200,2005-11-04,7.62,7.64,7.45,7.54,13306457.0,1771872,762,0.43220745958059137,-21.44538114300288,8.102194,7.7299999999999995,0.5621938323974609,0.0
209.0,209,2005-11-17,7.73,7.8,7.67,7.72,2655137.0,343280,773,-0.05329502270832176,-2.8071603153581264,7.9190354,7.719999999999999,0.0,-0.19903543472290064
219.0,219,2005-12-01,7.64,7.7,7.59,7.61,9690570.0,1269240,764,-0.08697343876955532,-12.08226310598145,7.8608084,7.509999999999999,0.0,-0.2508083724975583
221.0,221,2005-12-05,7.7,7.7,7.53,7.6,3539218.0,466500,770,-1.1874382141297102,21.13603123873944,7.9562654,7.890000000000001,0.35626544952392614,0.0
223.0,223,2005-12-07,7.58,7.75,7.58,7.7,5964445.0,776160,762,0.8959911324588843,-4.469922054739972,8.061708,7.91,0.36170845031738263,0.0
225.0,225,2005-12-09,7.7,7.7,7.6,7.68,10526664.0,1380660,770,1.5216346703887718,23.981972036147557,8.394683,7.84,0.7146828842163089,0.0
229.0,229,2005-12-15,7.66,8.1,7.66,7.89,86332728.0,10860593,761,-0.19150475978400028,17.243591985362382,8.843027,8.31,0.9530271148681644,0.0
232.0,232,2005-12-20,7.84,7.91,7.81,7.89,8233705.0,1047600,791,0.488420772834508,3.606282644108094,8.68589,8.32,0.7958901977539066,0.0
235.0,235,2005-12-23,8.11,8.26,8.01,8.22,25497480.0,3120549,808,0.7856946354882988,33.08332099217337,9.046052,8.52,0.8260519790649408,0.0
237.0,237,2005-12-27,8.3,8.35,8.22,8.31,20223340.0,2441087,833,-0.32741386413408513,-21.45842611663735,8.621541,8.67,0.31154102325439403,0.0
246.0,246,2006-01-11,8.64,8.64,8.44,8.46,19173556.0,2251465,867,-0.4774318867249328,16.664990858709515,8.91754,8.55,0.45753959655761633,0.0
253.0,253,2006-01-20,8.39,8.56,8.37,8.53,33195372.0,3930188,835,0.21387784750106492,-1.1662819782375822,9.121386,9.57,0.591385574340821,0.0
255.0,255,2006-01-24,8.55,8.7,8.5,8.57,15484911.0,1801691,855,0.294129457115333,7.327111717594128,9.250431,9.83,0.6804310607910153,0.0
263.0,263,2006-02-14,9.41,10.05,9.41,9.83,53338680.0,5454543,938,0.670796134198004,-16.252333655484527,10.137172,9.73,0.0,-0.3071717453002929
264.0,264,2006-02-15,9.9,9.98,9.59,9.74,42643792.0,4362944,983,0.30138753815489583,33.565068747837635,10.258933,9.87,0.5189330673217771,0.0
265.0,265,2006-02-16,9.74,9.87,9.55,9.63,27571914.0,2847434,974,-2.067853234260708,5.5488587522879005,9.719665,9.8,0.08966457366943281,0.0
285.0,285,2006-03-16,9.16,9.36,9.15,9.15,14036745.0,1522072,917,-0.13022858031411788,-0.3889552318450451,9.195141,9.2,0.04514083862304652,0.0
295.0,295,2006-03-30,9.4,9.73,9.36,9.5,38395308.0,4025306,943,-0.9067953327262844,-27.89017486371198,9.592757,9.48,0.0,-0.0927572250366211
310.0,310,2006-04-20,9.71,9.84,9.62,9.71,27060888.0,2790686,975,-0.3391200449817222,10.380105432822127,10.195406,10.99,0.48540596008300696,0.0
320.0,320,2006-05-11,11.1,12.31,10.92,11.67,125135624.0,10489541,1119,-0.8602371379144214,9.820320436276807,12.380597,12.2,0.7105971145629884,0.0
325.0,325,2006-05-18,13.01,13.1,12.3,12.72,74853288.0,5907629,1330,-0.32346951000359336,-15.798131212272814,13.998774,13.25,1.278773574829101,0.0
338.0,338,2006-06-06,12.75,12.96,12.53,12.79,40836488.0,3204174,1275,-0.2864961943042865,-15.002301466672087,12.512063,11.8,0.0,0.2779369735717765
340.0,340,2006-06-08,11.5,11.98,11.31,11.83,35426840.0,3046799,1179,0.4355301727729355,-12.239050883510638,12.102429,11.87,0.2724293899536132,0.0
343.0,343,2006-06-13,11.4,11.8,11.38,11.5,25442386.0,2199162,1149,0.047007328519566016,11.143942450167742,10.808209,11.85,-0.6917905807495117,0.0
353.0,353,2006-06-27,12.05,12.69,12.0,12.5,64233412.0,5181917,1205,0.03593929925700401,-10.613577817482957,12.885944,12.92,0.3859443664550781,0.0
365.0,365,2006-07-14,12.18,12.55,11.81,12.31,46690204.0,3838194,1200,0.8201531844081789,-33.30884997230894,13.112148,12.03,0.0,-0.8021482849121089
369.0,369,2006-07-20,11.7,11.93,11.5,11.7,31209236.0,2682378,1170,0.6396636341872153,-26.863488299166388,12.20624,11.13,0.0,-0.5062397003173835
371.0,371,2006-07-24,11.68,11.81,11.5,11.78,25644036.0,2194033,1182,0.15412638363456746,-2.0960350007021797,11.74779,10.9,0.0,0.03220966339111264
376.0,376,2006-07-31,11.6,11.6,10.9,11.1,20911444.0,1863177,1164,-3.5083010906597045,2.8932197858704045,11.072888,10.58,0.0,0.027111625671386363
383.0,383,2006-08-09,10.46,10.56,10.36,10.53,10669207.0,1018563,1042,-0.0870335917725451,-9.761123150860662,10.386712,10.52,0.0,0.1432879257202142
387.0,387,2006-08-15,10.25,10.63,10.2,10.62,11386771.0,1089082,1025,1.616735703047234,-12.922940838041045,11.023733,10.76,0.4037331390380867,0.0
398.0,398,2006-09-22,12.74,12.74,12.3,12.32,64444384.0,5169015,1244,-0.9024268940513336,8.319578958034256,12.54645,13.9,0.22644966125488253,0.0
401.0,401,2006-09-27,12.19,12.36,12.01,12.25,19350952.0,1590842,1201,0.9921555629212042,-10.77462846537516,12.231599,13.550000000000002,-0.018401145935058594,0.0
402.0,402,2006-09-28,12.19,12.5,12.09,12.39,68638296.0,5556011,1225,1.1581772565494086,23.364013277799266,12.686317,13.89,0.2963174438476557,0.0
410.0,410,2006-12-29,13.5,14.22,13.4,13.89,127282536.0,9165105,1355,3.086977822448268,16.8675976772936,18.287165,19.54,4.397164688110351,0.0
