Unnamed: 0,Unnamed: 0.1,open,high,low,adjclose,amount,volume,str07,pct_index_300,pct_vol_300,high_1,true_high_1,buy_profit,sell_profit
59,2010-02-02,109.0,110.05,107.66,107.98,64001588.0,586366,10831,-0.20680620799249366,-12.054702886140655,110.150604,107.90000000000002,2.250604248046855,2.790104248046859
66,2010-02-11,105.7,107.02,105.7,106.85,97308848.0,913201,10680,0.1950761170207871,4.591358465341823,107.75602,109.68000000000002,-1.9239804077148648,-1.375580407714864
68,2010-02-22,108.8,108.82,105.8,106.65,109069096.0,1021005,10960,-0.5517826825127359,12.406789805156679,108.42456,106.94000000000001,1.484560546874988,2.019260546874989
80,2010-03-10,106.28,109.11,105.0,108.83,274908512.0,2562479,10595,-0.7916245697034974,-14.351440528421245,108.8867,110.88000000000001,-1.9932965087890722,-1.438896508789071
81,2010-03-11,108.2,110.88,107.55,109.5,149740512.0,1374001,10883,-0.09086224612692152,2.2978246584918867,110.79943,109.87000000000002,0.92943084716795,1.478780847167954
82,2010-03-12,109.8,109.87,106.01,106.01,135777760.0,1258968,10950,-1.3299925840248306,-15.857582988658507,109.04033,107.46,1.5803289794921938,2.1176289794921956
93,2010-03-29,108.5,108.66,107.56,108.1,84960216.0,786371,10810,2.5508396946564806,78.57513436884187,109.699135,112.52000000000001,-2.820865173339854,-2.2582651733398507
94,2010-03-31,109.1,112.52,109.1,111.8,200608496.0,1803358,10810,-0.6267246065149612,-5.869720527214607,111.68464,113.84000000000002,-2.1553610229492364,-1.5861610229492413
95,2010-04-01,111.78,113.84,110.95,113.01,166645280.0,1481904,11180,1.3847997824014024,27.573795013945322,114.151115,114.2,-0.04888458251953409,0.5221154174804639
99,2010-04-08,118.0,124.5,117.85,122.0,393778272.0,3220247,11856,-1.1872038264515328,15.134064346768785,122.802155,126.96,-4.157845458984369,-3.5230454589843703
100,2010-04-09,121.9,126.96,121.11,123.57,294637984.0,2362614,12200,0.9690026712562141,-17.535898583913422,125.94598,127.17000000000002,-1.2240237426757972,-0.5881737426757923
107,2010-04-20,140.68,147.97,136.0,146.87,571644480.0,4017191,13570,-0.09602004772669703,-27.45923658872855,147.1325,149.01,-1.877492675781241,-1.132442675781249
109,2010-04-22,145.98,152.88,145.3,146.95,363867456.0,2452921,14600,-1.085680388546284,6.205678429363504,150.79602,149.2,1.5960205078125114,2.3420205078125207
115,2010-04-30,137.01,138.95,131.48,133.9,253358880.0,1890993,13761,0.2385574139069257,12.881858510472169,138.09218,136.97,1.1221783447265636,1.8070283447265751
123,2010-05-13,131.5,135.5,129.01,135.32,126091736.0,954683,13010,2.4395350157549567,4.0441795409106085,136.30206,138.8,-2.4979370117187614,-1.803937011718773
124,2010-05-14,134.25,138.8,133.33,136.9,171479568.0,1253558,13532,-0.6543328333754705,-22.933866306138626,138.3624,136.89,1.4723962402343886,2.156846240234387
144,2010-06-17,162.11,163.79,158.15,159.59,153908144.0,958079,16150,-0.5850221286251234,-19.591977875954004,163.38506,160.99,2.3950555419921784,3.2000055419921694
148,2010-06-23,150.3,154.98,149.89,153.33,100673304.0,659234,15119,-0.9059819234693124,-8.94131714373615,155.35596,155.5,-0.14404296875,0.6334570312500034
152,2010-06-29,148.01,149.5,142.42,143.0,171482000.0,1184367,14820,-4.592201061550815,75.95985051485303,146.80135,147.4,-0.5986541748046932,0.13834582519530159
166,2010-07-19,156.35,163.37,156.35,162.0,187079072.0,1161747,15830,2.5358067068532497,53.630910174974396,163.24733,163.4,-0.15267028808594318,0.6643297119140641
167,2010-07-20,162.0,163.4,160.0,162.33,167521328.0,1038646,16200,2.200583790312672,35.75452953855597,164.20924,166.0,-1.7907562255859375,-0.960756225585925
