Unnamed: 0,Unnamed: 0.1,open,high,low,adjclose,amount,volume,str07,pct_index_300,pct_vol_300,low_1,true_low_1,buy_profit,sell_profit
59,2005-04-06,6.39,6.6,6.18,6.56,56103656.0,8841280,639,1.8909783484548641,49.79670746431707,6.9133663,6.56,-0.35336631774902383,-0.3205663177490248
66,2005-04-15,6.95,7.0,6.78,6.8,18749612.0,2719300,706,-1.3060174068107444,-19.595333125799968,6.921472,6.5,-0.42147207260131836,-0.3889720726013195
68,2005-04-19,6.79,6.83,6.62,6.82,12506805.0,1851402,680,0.2199694947964792,7.1434569222180935,7.121296,6.66,-0.461295928955078,-0.4279959289550783
78,2005-05-10,6.22,6.3,6.1,6.26,6417700.0,1034430,623,0.4300625845551576,23.041265125396947,6.7208896,6.15,-0.5708895683288571,-0.5401395683288577
79,2005-05-11,6.15,6.48,6.15,6.37,9665484.0,1517111,626,-1.2299031848249875,-13.838747796310216,6.5955086,6.320000000000001,-0.27550857543945195,-0.24390857543945277
80,2005-05-12,6.35,6.56,6.32,6.49,15049072.0,2319900,637,-1.7774574485779238,13.123941956948464,6.525982,6.4,-0.12598190307617152,-0.09398190307617238
81,2005-05-13,6.48,6.51,6.4,6.45,12299487.0,1902600,649,0.19417037321352024,9.934635027647644,6.85999,6.24,-0.6199901199340818,-0.5887901199340826
93,2005-06-01,6.36,6.44,6.2,6.25,3262181.0,517500,637,-2.151994859512829,12.124045148138695,6.3099847,5.91,-0.3999846839904784,-0.37043468399047885
95,2005-06-03,6.0,6.33,6.0,6.32,9009920.0,1453041,613,-0.04276741855862021,-16.538623698383482,6.734541,6.25,-0.4845409393310547,-0.4532909393310556
96,2005-06-06,6.31,6.67,6.25,6.63,12639312.0,1946257,632,2.5634756671515824,13.5221954078953,7.2491517,6.47,-0.7791517066955569,-0.7468017066955577
99,2005-06-09,6.9,6.96,6.71,6.82,17659436.0,2575830,696,0.7540545613124783,0.7110798129284612,6.880269,6.54,-0.3402690505981445,-0.3075690505981452
100,2005-06-10,6.8,6.8,6.54,6.6,29020608.0,4386212,682,-1.976769669077372,-32.43736014657001,6.200901,6.46,0.25909896850585934,0.29139896850585867
107,2005-06-21,6.65,6.65,6.55,6.58,5552635.0,845900,663,-1.1133670249155905,-32.736263459688104,6.613009,6.5,-0.11300897598266602,-0.08050897598266715
123,2005-07-13,6.29,6.29,6.18,6.25,2353906.0,378466,628,-0.656241929046042,-37.29870906151954,6.4169536,6.16,-0.2569535636901854,-0.22615356369018613
124,2005-07-14,6.16,6.34,6.16,6.31,2829662.0,449700,625,0.3970551741252493,-0.3923249268367289,6.4200363,6.26,-0.16003631591796896,-0.12873631591796997
128,2005-07-20,6.3,6.5,6.14,6.48,10608821.0,1660621,616,0.8413015641268062,8.041950288507692,6.749017,6.35,-0.3990167617797855,-0.3672667617797858
